"","ensembl_transcript_id","external_transcript_id","con1_ExpCounts","con2_ExpCounts","mic1_ExpCounts","mic2_ExpCounts","mic3_ExpCounts"
"4397","ENSRNOT00000015177","Srpr",7.54031435639003,7.55851063317653,8.17320216224617,8.22804035822448,7.93348972962991
"4398","ENSRNOT00000015178","D3ZMI9_RAT",-2.54825191510731,-0.881746196730925,1.47422057987103,1.41931993604948,1.40694897015011
"4399","ENSRNOT00000015179","Vcl",5.68417440228282,5.92174218231637,7.85494570268541,7.77133138532178,7.53990963460557
"4400","ENSRNOT00000015180","Atmin",3.06241017471172,3.11818546632726,4.36267617870641,4.46709080084865,3.94493610448129
"4401","ENSRNOT00000015185","Pcsk1",1.69576117465455,0.932138814521445,1.89037087333547,2.45556401646431,1.73992711265068
"4402","ENSRNOT00000015186","Prdx3",6.07698957523828,6.01978626272786,6.97321146946285,6.79931900807096,7.11620193004735
"4403","ENSRNOT00000015188","Cmtm8",4.03125469215845,3.99023648782752,4.61972586133979,4.65351389575767,4.7418554504967
"4404","ENSRNOT00000015189","Sult1c3",8.48185408271544,8.25981721875456,3.56072599961468,3.32369903852628,3.81560824713135
"4405","ENSRNOT00000015190","Mat1a",10.5472815524063,11.0405750992505,8.64868547040763,8.78195092750888,8.52416054215215
"4406","ENSRNOT00000015192","Ttc14",3.64705900366076,3.66291352372072,4.13887135981133,4.2385839275252,3.89065388013337
"4407","ENSRNOT00000015197","Vma21",2.66227605674544,2.88363951875768,4.1798855265059,3.92867188510889,4.10848608123479
"4408","ENSRNOT00000015198","Laptm5",4.09363652441612,3.98913217303478,6.13142870977751,5.72838003182404,6.55752008366203
"4409","ENSRNOT00000015199","Ccl4",-1.92167776613541,-2.54825191510731,0.614562877977626,0.325970441387299,0.737720137270051
"4410","ENSRNOT00000015203","Mfhas1",2.40194567367411,1.99735435766613,2.97374124039717,2.94200967204516,2.95268367867424
"4411","ENSRNOT00000015206","Rpusd1",1.99398591945431,1.56090423620862,3.31671230748374,3.59006867920417,3.36385259161214
"4412","ENSRNOT00000015207","Pigs",4.42388738941445,4.59874392148576,5.50663229271288,5.65425501382275,5.55203793273929
"4413","ENSRNOT00000015210","Rftn1",1.51934385601002,1.23278658996806,3.19343003057857,2.93552873320114,3.32635905688781
"4414","ENSRNOT00000015211","D3ZHD2_RAT",0.464429057069823,0.429756560184634,-2.54825191510731,1.85337934613627,-2.54825191510731
"4415","ENSRNOT00000015213","Aimp1",3.41661049994014,3.97437977608237,5.49580142410629,5.55808581352974,5.92154119727145
"4416","ENSRNOT00000015214","Pomt1",4.30676271769711,4.31379062076319,5.20533483899354,5.46472268391015,5.00967440888511
"4417","ENSRNOT00000015217","Ndufs4",4.52057092340522,4.1750063948987,5.60870162173158,5.42881801097563,6.07152250778512
"4418","ENSRNOT00000015218","Sec11a",5.23790901350836,4.99036139693073,6.65077452808998,6.62616160620403,6.86700516048974
"4419","ENSRNOT00000015223","Gpr116",4.60021559908195,4.57270436076233,4.3497420167784,4.6559939432372,4.39972260110611
"4420","ENSRNOT00000015225","Hebp2",-0.653153930340862,0.378626443177099,4.77471334531976,4.66475264428949,4.62833172423438
"4421","ENSRNOT00000015227","Clspn",-0.283036681605794,-0.947889694802139,1.99252610792335,3.23600324970349,2.0448577231776
"4422","ENSRNOT00000015232","Ube3c",6.07424468522839,5.95450269882308,6.70444406851493,6.90616708638879,6.61516937676067
"4423","ENSRNOT00000015233","Efha1",5.58590702375325,5.01769572293721,5.96173704398319,6.22250923001204,6.16652600143024
"4424","ENSRNOT00000015234","Rps9",7.37027211671122,7.46558416311112,9.48161666687235,9.45969897370952,9.8995045143284
"4425","ENSRNOT00000015239","Eri1",1.88924151599327,2.08797376944948,3.2868652419628,3.48455595847239,3.16580798825909
"4426","ENSRNOT00000015240","Uba5",4.44867246498205,4.66445446350306,6.2059810263672,6.30198133191844,6.14873541568107
"4427","ENSRNOT00000015247","Atp13a1",5.60697881562863,5.94145092378731,7.22277904383806,7.21794140018003,6.75505454246132
"4428","ENSRNOT00000015250","Smap2",5.64567759026896,5.64708473155076,6.24088143408289,6.22094926582836,6.18061969181236
"4429","ENSRNOT00000015254","Snapc3",1.47225431601443,2.02840241053313,3.96425628135971,3.84222098182907,4.00153802850808
"4430","ENSRNOT00000015256","D3ZHB1_RAT",2.52148109761013,3.16112331566661,3.96444484519868,4.2105602878826,4.07104276498056
"4431","ENSRNOT00000015257","Med16",4.66505067566364,4.89671794932869,5.16499323831011,5.30869062862042,5.02925302877006
"4432","ENSRNOT00000015265","Ccrl1",2.09163758685322,2.81407201861331,2.37946856737348,2.62624466939255,3.0479016417452
"4433","ENSRNOT00000015266","F1LYR2_RAT",1.37216110081971,1.79557132910452,1.91659578489362,2.00397829750596,1.34929603216994
"4434","ENSRNOT00000015271","Farp1",4.03943610549153,3.54053448172027,5.60388812847845,5.50592386602542,5.08270049022046
"4435","ENSRNOT00000015279","D3ZQU4_RAT",2.61641671548018,2.44168558766549,2.71029188821809,2.63427084997511,2.34899685799094
"4436","ENSRNOT00000015281","Aldh1b1",5.06835659744865,4.8144953702206,3.39341139176124,4.12045756106155,2.44704931707036
"4437","ENSRNOT00000015286","ACN9_RAT",1.61046712673704,1.75901612776095,1.91659578489362,1.81434989009191,2.44704931707036
"4438","ENSRNOT00000015288","F1LY23_RAT",-1.92167776613541,-0.947889694802139,0.286436210335687,0.480495062258087,-0.492870217641351
"4439","ENSRNOT00000015296","D3ZQT7_RAT",2.67157036275447,1.75679308040915,2.24229290809541,2.6688417733586,1.67458988639532
"4440","ENSRNOT00000015297","Mak16",2.59481729656177,2.9425275600449,4.49387347552058,4.76966045828066,4.35499224617137
"4441","ENSRNOT00000015299","Tmem30a",0.465400988325599,-2.54825191510731,0.897074770454962,-0.183570220387332,-0.177821746395867
"4442","ENSRNOT00000015306","Emb",0.730076601461775,2.22882721445464,3.91957021341786,3.35178508330549,4.59718671429458
"4443","ENSRNOT00000015308","Trmt61a",1.85256575650173,2.93369854118373,5.06067447089409,5.1814448567072,5.11237578162974
"4444","ENSRNOT00000015310","D3ZNJ8_RAT",-2.54825191510731,1.21021741723382,3.24339250050239,2.72425078944878,0.408002385088209
"4445","ENSRNOT00000015316","Inmt",2.77944990034391,1.75901612776095,-1.4151073182019,-1.44305183255874,-1.52686819211172
"4446","ENSRNOT00000015318","Ppp2r2a",4.73724209404781,4.55676681390761,5.72289083956538,5.64795443554391,5.73414059455823
"4447","ENSRNOT00000015320","Stard5",4.38589263848198,4.68895166112523,3.63368109968619,3.57072202463406,3.59162440506884
"4448","ENSRNOT00000015322","Napepld",1.42307558439973,0.278872621924748,1.38912600166411,1.28360524806252,0.48896413687024
"4449","ENSRNOT00000015325","F1LM82_RAT",4.42993699390344,4.79517327175969,6.39926159526153,6.4654825347073,6.47151461738963
"4450","ENSRNOT00000015327","Tpd52",-0.876299268898872,1.51033628110521,3.92300244474066,3.50695944637845,3.22255915379761
"4451","ENSRNOT00000015330","Rhbdf2",2.01604355980145,2.32173892743919,5.6709176007993,5.25790682492294,5.39181273476532
"4452","ENSRNOT00000015332","",3.43247768775597,3.18364018787052,7.43303547878416,6.89219039595513,7.51423306865198
"4453","ENSRNOT00000015333","Bag5",3.65889636291888,3.59339863753149,4.4772308812517,4.38112660455638,4.58135839055015
"4454","ENSRNOT00000015336","Bhmt",11.1183006096008,11.8440391835243,8.61831381817207,8.66926985214676,8.29951259078652
"4455","ENSRNOT00000015338","RGD1565350",3.94277544481576,4.08395274972852,4.3904489742206,4.14554330842711,4.39339093462718
"4456","ENSRNOT00000015343","Zfp53",1.98045164868299,1.30708487984325,2.67170181624028,2.52849366090202,2.40761929103701
"4457","ENSRNOT00000015344","D3ZN27_RAT",5.39934118131672,5.24597321161914,6.77891712952697,6.85182798522461,6.66137293643757
"4458","ENSRNOT00000015348","D3ZN26_RAT",0.577521583220833,0.622770028869074,0.793332938403926,0.35734146642363,-0.417994153557072
"4459","ENSRNOT00000015350","D3ZN17_RAT",0.359595914987113,-2.54825191510731,1.5492203572891,2.1665013036159,1.44476503819879
"4460","ENSRNOT00000015351","S100a9",0.730076601461775,1.11681305526874,4.32307944421819,3.87161732510697,3.0479016417452
"4461","ENSRNOT00000015352","Sergef",2.21233816780885,1.60276285965352,3.08198157784573,2.75801463993133,3.10805898835203
"4462","ENSRNOT00000015354","Alg14",3.8936187325801,3.95026306282367,4.83091580732662,4.73574499844429,4.90758573624923
"4463","ENSRNOT00000015366","Fam118b",2.24099893151264,2.28132488378803,3.67267230049653,3.64035028953806,3.90632420833726
"4464","ENSRNOT00000015368","Soat2",5.96689885117413,5.28846606503192,5.72346659602106,5.55808581352974,5.77019264603525
"4465","ENSRNOT00000015373","RGD1304719",4.09544260658138,3.99809996336628,5.03923210302085,4.74636335785351,5.11970020061214
"4466","ENSRNOT00000015374","Chkb",4.87545937951773,4.87125559139923,5.8334922272489,5.87594762345516,5.71818558286242
"4467","ENSRNOT00000015375","D3ZMZ4_RAT",3.54880666112682,3.83232364474625,4.31703768835154,3.82318833999382,3.4418927614875
"4468","ENSRNOT00000015376","D3ZMZ2_RAT",2.85556047121821,2.64407644649025,2.75704914475068,3.19983945041597,2.42356819933982
"4469","ENSRNOT00000015381","LOC100361444",4.32695579512078,4.56208123400337,5.1456114277655,4.64893717559994,4.43637753449667
"4470","ENSRNOT00000015383","Slc36a4",1.26460231176811,1.47335728693218,2.30200427885615,2.6030635750993,2.53732899213927
"4471","ENSRNOT00000015384","Lrp3",6.23988310637079,6.83864558965461,5.11187683282329,5.23897051748816,4.95339709513105
"4472","ENSRNOT00000015387","D3ZMH5_RAT",4.52057092340522,4.0133115506701,4.7087104932472,4.82860886368258,4.89483506524598
"4473","ENSRNOT00000015388","F1LZS3_RAT",0.405894216242988,1.58449451233116,1.5475431520249,1.21063929550093,1.78189720008775
"4474","ENSRNOT00000015393","Tpp2",4.93034065362399,5.06861943687453,6.21514881564276,6.17417433022649,6.22683195034653
"4475","ENSRNOT00000015395","Rspo3",0.954332656734819,1.229049494547,1.31219255821336,1.16197756849897,1.98419569958516
"4476","ENSRNOT00000015398","Pkm2",-2.54825191510731,-2.54825191510731,0.900232355637286,2.14675863229516,2.26798865261827
"4477","ENSRNOT00000015404","D3ZK38_RAT",-2.02162764691628,-2.54825191510731,0.833528398937686,-2.54825191510731,0.865204552868112
"4478","ENSRNOT00000015406","Uhrf2",4.49700066645274,4.62437261395739,5.43847094378932,5.57462539896935,5.47703140706416
"4479","ENSRNOT00000015412","Phf11",3.8936187325801,3.83443338411361,4.72111365407191,4.26119503818477,4.40662554745733
"4480","ENSRNOT00000015415","Senp8",-0.456258712627809,-0.724403558085941,1.52998364522434,1.59690894388006,1.53605954529467
"4481","ENSRNOT00000015418","Zfp219",3.8936187325801,3.88390848098246,5.89745170279162,6.04674883718337,5.53843884257486
"4482","ENSRNOT00000015420","Scp2",9.90914954630394,9.86413927428158,8.8669327106307,8.73183712504906,8.88349359053122
"4483","ENSRNOT00000015421","Rnf146",3.03255529793349,3.43488474728327,4.21860696491037,4.69795294220174,4.97967834359269
"4484","ENSRNOT00000015426","Orc5l",3.59372221285445,3.38129607895329,4.60234179520662,4.60182710385234,4.67382373700897
"4485","ENSRNOT00000015432","Ankrd44",2.75977789197897,3.18859656799863,3.39341139176124,3.64069183076894,3.22133407375278
"4486","ENSRNOT00000015434","Lrrc40",4.54376227963829,4.58836359262525,5.06290695462404,4.84880290206325,4.61284326273703
"4487","ENSRNOT00000015440","Echdc1",4.67558755027842,4.19477971878312,4.46839389431746,4.02774927464075,4.24267786964474
"4488","ENSRNOT00000015443","Sub1",5.19826596057854,5.22756286012635,5.69073210686393,5.67107188365838,5.98834276628122
"4489","ENSRNOT00000015448","Cmbl",7.00343056436073,6.85953601754791,6.75732255273947,6.54650180189823,7.14789204279779
"4490","ENSRNOT00000015451","Ces2a",6.26856402346763,6.6527644212266,10.5003155226163,10.4401934966006,10.1620323658774
"4491","ENSRNOT00000015452","Mtmr9",3.20014931657287,2.95000619201727,4.22779985356327,4.66475264428949,4.20805022314956
"4492","ENSRNOT00000015456","D3ZJJ9_RAT",6.95237196283517,7.16038354242149,6.02195159287655,6.42037664977653,5.67583255764797
"4493","ENSRNOT00000015457","F1LYS0_RAT",-0.936644610526716,-0.984611966512979,0.316685995421499,0.566417569403856,1.08108815225814
"4494","ENSRNOT00000015458","F1LYR9_RAT",3.37312242084382,-2.54094087949945,2.7587897101113,-2.54825191510731,-2.54825191510731
"4495","ENSRNOT00000015460","D3ZJJ2_RAT",2.79885727354141,2.99785147094597,4.41305327031743,4.54213828017585,4.57604345527645
"4496","ENSRNOT00000015466","Q6QI48_RAT",0.487576572493579,0.524270481447412,1.4886269527774,1.37292908824625,1.02477354871424
"4497","ENSRNOT00000015467","Zc3h13",4.26439191347482,4.46635544175599,5.75061746913624,6.09324116001567,5.4050917401596
"4498","ENSRNOT00000015468","Lrp10",5.87171021576136,6.08390666534381,7.41556829646696,7.47883042699902,7.10147987978674
"4499","ENSRNOT00000015469","D3ZJJ0_RAT",0.0661012659861377,0.471926699752443,2.81466281483189,2.89143452834434,2.77853229205332
"4500","ENSRNOT00000015471","Isg20l2",2.93295942236363,3.26083799000642,4.02089688818765,3.95664911265246,3.94946467712988
"4501","ENSRNOT00000015472","Ccndbp1",3.44151983035541,3.66429789420002,3.88013440061967,3.47181540506993,4.44701434053682
"4502","ENSRNOT00000015473","S100a8",-1.4862760331831,0.378626443177099,3.42115390945386,2.55555312840033,2.13638496108241
"4503","ENSRNOT00000015474","Hspa4l",1.85256575650173,3.17478658123374,1.38912600166411,1.73126349577071,1.62109357906741
"4504","ENSRNOT00000015476","Atp1b3",5.02781040507043,5.23120372594836,6.32597870366276,6.31949136694263,6.39044780521065
"4505","ENSRNOT00000015482","Dnmt3b",2.44987468279612,1.65899991966375,0.0310063795157132,0.386959458317858,0.142898983400385
"4506","ENSRNOT00000015488","Znf592",5.46139865749464,5.94651920666992,5.90848661329778,5.85892410790565,5.63616215941334
"4507","ENSRNOT00000015491","D3ZJG0_RAT",3.66715678160297,4.222431083552,5.16584074244006,5.44269327069508,5.01961439605835
"4508","ENSRNOT00000015494","Gla",4.30676271769711,4.54070507464187,5.90131450127993,5.86156373402615,5.9245135743517
"4509","ENSRNOT00000015495","Slk",3.60721489033691,3.22991860462207,4.48885712894453,4.05191888457679,3.89859548168924
"4510","ENSRNOT00000015498","Pde3b",5.80877473031187,5.5297931152387,5.12604997128262,5.22004901961796,4.99950665787745
"4511","ENSRNOT00000015499","F1LYI0_RAT",4.30676271769711,3.97070794770163,3.34605086904027,3.07684491523206,2.60151449756968
"4512","ENSRNOT00000015502","D3ZNZ0_RAT",4.24443017036664,4.722611059325,3.34595437990057,3.20554533376366,3.42425453343074
"4513","ENSRNOT00000015506","Htt",4.17260286799824,4.16106506998857,4.80717672550347,4.87772877335562,4.26939865451166
"4514","ENSRNOT00000015508","Mmaa",3.79075160065049,3.75989562811942,2.49588258478543,2.93552873320114,2.72190582186271
"4515","ENSRNOT00000015511","Mapk1ip1l",3.31189557964952,3.34931683511053,4.11268211410206,4.21782724069393,3.73739625397185
"4516","ENSRNOT00000015515","D3ZNX7_RAT",0.542029346169339,0.849013279016871,-0.602592688365317,-2.54825191510731,0.909826831643707
"4517","ENSRNOT00000015516","Serpina11",6.99617713076963,6.94379562428991,3.90510429946006,4.23707890317042,3.76297444741393
"4518","ENSRNOT00000015517","",0.808765995555713,1.1734669954574,1.00514139895994,0.719980846818851,0.949826479741687
"4519","ENSRNOT00000015518","Hnrnph2",5.12327244833661,5.24286593662994,5.97436974323648,6.00756270457079,5.95965125412625
"4520","ENSRNOT00000015520","Zfp40",0.643415169676526,-0.530938737396139,0.0165299956873375,1.22407276999708,0.295569065310338
"4521","ENSRNOT00000015521","Furin",8.44800081042347,8.39177368523216,8.0685142762625,8.16561514124452,7.84995181361151
"4522","ENSRNOT00000015525","Nfil3",6.29054660122313,5.29486428572866,5.00908151517498,5.26505050324881,4.89483506524598
"4523","ENSRNOT00000015526","B5DEP0_RAT",2.89216113552191,3.07422797683025,3.78326818964487,3.57072202463406,3.52643634208098
"4524","ENSRNOT00000015528","D3ZNX2_RAT",-0.456258712627809,-1.21245669648182,1.56522309002447,2.03825718506104,0.88253068324234
"4525","ENSRNOT00000015529","Vegfc",2.02727631932213,2.02840241053313,3.93247951920382,3.66328078169811,3.92834769090838
"4526","ENSRNOT00000015535","Aldoc",-0.456258712627809,-0.549158700735321,1.35117204020615,0.0741551942770504,0.88253068324234
"4527","ENSRNOT00000015540","Xkr6",-0.128401378823492,-0.947889694802139,1.230924302605,0.536384932850992,0.811941568240178
"4528","ENSRNOT00000015545","Aldh6a1",9.78432609493347,9.75628307661673,8.34173238929777,8.224731376642,8.25946526505504
"4529","ENSRNOT00000015546","Ccdc22",3.90261656460494,3.96566392707234,4.89090890693421,4.91764118820382,4.99942724973723
"4530","ENSRNOT00000015547","LOC100363197",3.72125307285835,2.54019323534935,4.43249449552104,4.38792417729216,4.90334802154714
"4531","ENSRNOT00000015553","Dlgap5",1.61046712673704,0.79442719975266,2.99850618976619,3.85208646612212,3.26161968143182
"4532","ENSRNOT00000015556","Epb42",0.13857235819761,0.378626443177099,-0.352876281950278,-0.39319526938029,0.295569065310338
"4533","ENSRNOT00000015562","B2GV41_RAT",4.46698578065123,4.42296861270172,5.27793677324734,5.38881504933247,5.44823080846431
"4534","ENSRNOT00000015563","D3ZNG6_RAT",2.08279801744728,2.49800444798962,4.37052368080907,4.20864183246031,4.51491653039282
"4535","ENSRNOT00000015564","F1LXP5_RAT",-1.33986845108889,-0.0400036914973461,1.23301281023907,0.612649093001648,0.694425219435269
"4536","ENSRNOT00000015566","Slc2a12",2.81800703710712,2.79614305370331,0.252247338930617,2.29182874649538,2.13638496108241
"4537","ENSRNOT00000015568","Sppl2a",4.71361149241574,4.38934090934043,5.72424628679495,5.53796638406207,5.69620945711188
"4538","ENSRNOT00000015571","Tmem63c",0.363772016443789,1.33119035604967,1.49734124144194,1.8619978121748,1.70139336122183
"4539","ENSRNOT00000015573","Tbl1xr1",6.90171914142398,6.45914554852799,6.79908354672316,6.82476693994889,6.49946563336989
"4540","ENSRNOT00000015575","Ube2r2",5.58587909397029,5.83440055938274,6.19308500113695,6.14287031727732,6.25054602859556
"4541","ENSRNOT00000015576","Akap2",4.51071827721829,4.60003622683334,6.19731627655932,6.07924012866296,5.5628525259223
"4542","ENSRNOT00000015579","Cnn3",6.32106881728684,5.8627355156005,7.42762032609178,7.17535630108839,7.48523036867377
"4543","ENSRNOT00000015596","Zbtb41",2.59192761954372,2.79614305370331,2.48838387231185,3.0599190680232,1.95173190762124
"4544","ENSRNOT00000015598","Rab11a",5.79434377749171,5.83613442741024,6.89126293523473,6.84202260757526,7.05256842969895
"4545","ENSRNOT00000015600","RGD1309095",2.26910139018406,1.8660151167202,3.02466276259123,2.85931620920676,3.23488798688515
"4546","ENSRNOT00000015601","Ak3l1",5.06190513586701,4.89448678175878,4.61292566291887,4.62560318186101,3.79352115814583
"4547","ENSRNOT00000015602","Zfyve20",3.82901182507531,3.60291811172667,4.9782873423005,4.99175751563124,4.532804009337
"4548","ENSRNOT00000015605","Wbp4",3.25738471548288,2.99785147094597,4.40585095074397,4.49254286690278,4.54917104447355
"4549","ENSRNOT00000015609","Rab3d",2.3237155375941,1.64344115497421,6.88883094364609,6.75662637625718,6.53564607474854
"4550","ENSRNOT00000015611","LOC100361114",2.73983393153225,2.68401200870837,4.03951226385286,4.0928492237874,3.91998140505566
"4551","ENSRNOT00000015612","S100a6",1.08654856592756,1.05784308286282,5.70021746609525,4.61926259717508,6.5839211474538
"4552","ENSRNOT00000015618","Psmb2",5.62157530721526,5.6719252760616,7.49822283301046,7.33236937433062,7.83953747943636
"4553","ENSRNOT00000015620","FAM21_RAT",5.70162729512635,5.81376415756654,7.17581492526989,7.20057535770743,7.1912767573026
"4554","ENSRNOT00000015624","Prkra",3.29886872682846,3.28173318915296,4.11341919866583,3.9099032914517,4.25536879442424
"4555","ENSRNOT00000015625","F1LWT6_RAT",0.761277983779161,3.56509280086392,-2.54825191510731,0.435010364099043,0.188192132994226
"4556","ENSRNOT00000015627","Ccdc117",3.78102587462239,3.52972516130264,4.26909421542796,4.48622182267103,4.42453843595804
"4557","ENSRNOT00000015628","D3ZKJ7_RAT",5.07819843802984,5.14840759331894,5.70564203093043,5.46796619631852,5.34004448376513
"4558","ENSRNOT00000015632","D3ZKI7_RAT",4.49848514315629,4.5388195035443,5.83849038459705,5.8726316502532,5.64448869907226
"4559","ENSRNOT00000015635","F1LPG7_RAT",2.56950368948836,2.3314812807111,2.89428361129992,2.94200967204516,2.44728220889584
"4560","ENSRNOT00000015638","Phf3",5.28683773990691,5.58058581846456,6.0037185045025,6.30916128100398,5.90209126189637
"4561","ENSRNOT00000015651","E9PSL1_RAT",0.730076601461775,1.28050792622407,1.96765740120187,3.32369903852628,2.13638496108241
"4562","ENSRNOT00000015665","Parvb",2.83690594046687,2.90051959282707,5.58230290563646,5.57605470278391,5.48266636362589
"4563","ENSRNOT00000015667","D3ZKG4_RAT",1.41101897571654,1.54767753583457,-1.19697870664768,0.700018060257543,-0.43850188557011
"4564","ENSRNOT00000015668","Dock8",5.45835074295301,5.70352896076165,6.15709039460082,6.06072690967133,6.00188290371753
"4565","ENSRNOT00000015670","Rpusd4",2.87397686850044,2.68362197683587,4.2225539492305,4.24548688880005,4.33932941280822
"4566","ENSRNOT00000015678","C1rl",5.55699142535318,5.64485751306571,4.9404451413584,4.84855652521507,4.37649166257629
"4567","ENSRNOT00000015680","Fst",-1.92167776613541,-1.95556900709184,1.35117204020615,1.02914399105263,0.811941568240178
"4568","ENSRNOT00000015681","F1LZG5_RAT",-2.54825191510731,-2.54825191510731,0.740873704129342,1.22407276999708,1.49158604840818
"4569","ENSRNOT00000015684","Tmem205",7.63747766965614,7.25709534468921,8.15462671446921,7.94143059920347,8.43499468398692
"4570","ENSRNOT00000015685","D3ZJY6_RAT",1.78954699076343,2.45362995678653,2.80542943692049,2.90097024518418,1.67339583306687
"4571","ENSRNOT00000015687","Grk5",2.65718108405997,2.22882721445464,4.40033259633536,4.6421869083337,4.28824211508684
"4572","ENSRNOT00000015692","Aqp1",3.82409500065153,3.11818546632726,3.62575478945215,3.49718498324508,3.89458744811334
"4573","ENSRNOT00000015693","Chic1",0.954332656734819,0.79442719975266,0.167427853642692,0.0795398043755309,0.0721760456048
"4574","ENSRNOT00000015716","Hr",-1.92167776613541,-0.724403558085941,0.677260719219814,0.882828157256973,-0.192260364852219
"4575","ENSRNOT00000015718","Fto",5.74766951333841,5.64212510354231,6.44994803559305,6.50639685854275,6.38133546045447
"4576","ENSRNOT00000015722","Fkbp7",-0.128401378823492,0.471926699752443,0.737346891702935,0.631101450055116,1.13470858313471
"4577","ENSRNOT00000015723","Mbl1",7.73291632115726,7.70017365651782,5.24984870919285,5.18179694137726,5.28191644503404
"4578","ENSRNOT00000015724","Ces2e",-0.881232751903206,5.63457787752343,1.96765740120187,1.59690894388006,2.24754037216092
"4579","ENSRNOT00000015730","D3Z9L4_RAT",2.90009017100035,1.31818324233688,-0.00792486527208995,2.59744424599087,2.301352069934
"4580","ENSRNOT00000015732","Tdo2",8.93598059847209,9.81594780273653,8.09913921569007,8.36568906599175,7.93789376515806
"4581","ENSRNOT00000015736","D3Z9L3_RAT",2.09163758685322,2.38283833184086,3.99534818694917,3.57203582207873,3.9366657397007
"4582","ENSRNOT00000015741","F1LU78_RAT",5.52007815544972,5.42790125900829,5.2815231567981,5.57071736936681,5.09021401816475
"4583","ENSRNOT00000015742","Anubl1",1.39987786747939,1.44279957289794,2.25076977767574,3.42644806188955,1.81078350905857
"4584","ENSRNOT00000015744","Agk",3.36546324184596,3.22925064889841,4.31910357295956,4.40142398604249,4.21490578306693
"4585","ENSRNOT00000015752","Fam180a",0.255561843448723,0.720306130841131,0.332355776530582,-0.592858092511964,0.949826479741687
"4586","ENSRNOT00000015756","Rpl22l1",4.82977341659019,4.97450606557789,6.6914975027068,6.59124674024102,7.28403187991283
"4587","ENSRNOT00000015757","Psmc3",6.51513129190038,6.43039033070366,7.99902363192351,7.97318105497681,8.13812341257053
"4588","ENSRNOT00000015759","Mfap3l",2.24099893151264,2.42824530798114,1.42610702350892,1.54919198529845,1.01412260648056
"4589","ENSRNOT00000015767","D3Z9J9_RAT",1.37216110081971,3.38129607895329,1.49734124144194,2.20149472354282,0.737720137270051
"4590","ENSRNOT00000015769","Sat2",2.3237155375941,2.64407644649025,3.55247099421094,3.26583141590422,3.74158013141493
"4591","ENSRNOT00000015775","Hipk3",5.33416134644316,5.25784465089052,5.49116266168089,5.73505959335628,4.96702400041312
"4592","ENSRNOT00000015776","Tcea3",4.47303892188021,4.00592081091155,3.80491072873445,3.8530693142404,3.85124491646876
"4593","ENSRNOT00000015778","Fbxo34",2.12554203242038,-2.54825191510731,2.00602334985667,3.11716566274288,3.06272183578195
"4594","ENSRNOT00000015781","Mocs2",6.18208273897667,6.13802132512883,6.02164958867918,5.86551413975692,6.32254917644803
"4595","ENSRNOT00000015782","F1LNU5_RAT",0.80493181042337,1.2397013313842,2.23167851941431,1.88869925051701,2.7776065023999
"4596","ENSRNOT00000015784","F1LNQ5_RAT",3.17853133755853,2.70299554138656,3.41196555172938,3.46912553411225,3.40699678315626
"4597","ENSRNOT00000015786","Auh",5.48866345748546,5.34505350057367,5.39681138808807,5.19313495420674,5.58944725110405
"4598","ENSRNOT00000015790","Mrps31",3.91155862640328,4.0367870048228,4.8205714798751,4.77775742530932,5.21168086464471
"4599","ENSRNOT00000015791","Gpatch1",2.97979553523406,2.79614305370331,3.99534818694917,4.03642783462504,3.86001821931749
"4600","ENSRNOT00000015792","Uck1",3.14054910188856,3.42861408477277,4.1247117536645,4.18432623970789,4.1304072952821
"4601","ENSRNOT00000015793","RGD1311265",1.97055929426472,1.6554242996006,3.08683976838025,3.00950408757541,2.31238916261436
"4602","ENSRNOT00000015795","Gins3",0.0112522043666525,0.559557919024249,1.42610702350892,2.07241576829555,1.57920297145887
"4603","ENSRNOT00000015799","Lzts1",1.3193838424397,0.642169732072845,-0.788360643306176,0.208010423973486,-0.192260364852219
"4604","ENSRNOT00000015801","LOC100359880",10.0261367794893,9.76356435155678,5.61608193272477,4.42923715907583,5.65566769280212
"4605","ENSRNOT00000015802","Sh3d19",5.0960758020043,5.07085809249511,6.66438024792581,6.68805691337591,6.0802773576056
"4606","ENSRNOT00000015803","Gm2a",8.29117807336694,8.18213191945608,8.06195367788288,7.75506485134159,8.22030723829028
"4607","ENSRNOT00000015807","LOC691113",1.3193838424397,1.64344115497421,1.56522309002447,1.22407276999708,1.49158604840818
"4608","ENSRNOT00000015808","Mtpn",7.05084290168925,6.83770373849802,7.77630863436455,7.81313657342068,7.81894181573004
"4609","ENSRNOT00000015810","Slc37a4",7.6584722183548,7.77626454134732,5.41761938670756,5.50904498143302,5.71806494953013
"4610","ENSRNOT00000015811","Fam96b",2.29666688016307,2.54019323534935,4.18528860367018,4.17649558069066,4.67879098160462
"4611","ENSRNOT00000015813","Tnks",3.90261656460494,3.83205971026509,5.20799166865855,5.48070884204153,4.58665381727824
"4612","ENSRNOT00000015814","LOC100359512",3.07790366438962,3.14987289329835,4.25328405967081,4.10370831185378,3.93259588800701
"4613","ENSRNOT00000015820","Kif3c",-0.456258712627809,-1.21245669648182,3.34595437990057,3.47181540506993,2.79692441028682
"4614","ENSRNOT00000015821","Rnf7",3.54857738640524,3.71288844399849,5.46785329529176,5.34057569296629,5.66701071923402
"4615","ENSRNOT00000015827","D3Z8N9_RAT",2.52264882565891,2.17628881934896,3.56504311492294,3.79778886914234,3.32115841333705
