"","ensembl_gene_id","external_gene_name","con1_ExpCounts","con2_ExpCounts","mic1_ExpCounts","mic2_ExpCounts","mic3_ExpCounts"
"3024","ENSRNOG00000008115","Arhgap11a",2.31071089602459,1.81215996449222,4.03628807764399,4.88740081308495,4.32524930051447
"3025","ENSRNOG00000008116","Plpp3",7.70225844383933,7.76219387729052,6.70128529921819,6.8378454939664,6.47096507591973
"3026","ENSRNOG00000008117","Galnt11",5.46477917142161,5.37268861446484,5.10632926144789,5.00437522125035,5.1104445633388
"3027","ENSRNOG00000008118","Sync",-0.771168893023986,-0.48176081789945,0.422881227633431,-0.348701003033648,0.277524671621151
"3028","ENSRNOG00000008124","Ints8",4.45510576188546,4.68663836000686,5.22446352387547,5.38484155337692,5.16462941918389
"3029","ENSRNOG00000008129","Pla2r1",2.73921981075484,2.41920653962551,3.8052209015127,3.37703248654192,3.42075860844922
"3030","ENSRNOG00000008133","Mfng",0.529921716209052,0.0504629581958543,1.14512786816249,0.303433963049234,1.32810619371924
"3031","ENSRNOG00000008134","Mefv",0.0213328846762654,-0.48176081789945,1.88984808699798,0.671844347904585,1.28069822247076
"3032","ENSRNOG00000008137","Cdk18",4.97986220240162,4.8535694723389,5.1043199961115,5.02102154646263,4.70741709560803
"3033","ENSRNOG00000008140","Rpl15",6.71293988692996,6.56570751801527,8.89429194265318,8.87345201281289,9.26017769170833
"3034","ENSRNOG00000008142","Brpf1",3.58449631305265,3.83796280186099,4.45607880968646,4.50943470250019,4.20310460627176
"3035","ENSRNOG00000008144","Irf1",4.14926819721518,3.4620245788955,6.18127159390052,5.80468327045494,5.73657933078085
"3036","ENSRNOG00000008145","Traf3",3.93941140504206,3.56297789026714,5.57482955150966,5.85700597251707,5.08410630862259
"3037","ENSRNOG00000008151","Plscr4",2.86346817296877,2.21098287899596,3.37407550641679,3.0417971877914,3.20903158794942
"3038","ENSRNOG00000008155","Dus4l",0.613193737272407,0.936746090345215,2.39575637907131,2.12947777033978,2.07558790245014
"3039","ENSRNOG00000008156","Tgs1",3.52122390068448,3.7458820363766,4.17701239659389,4.17142540926928,4.19673323115742
"3040","ENSRNOG00000008159","Msantd3",-2.04228314396899,-0.652380703452447,3.7054655402643,3.40174755862289,3.68015424419196
"3041","ENSRNOG00000008161","Pdzk1ip1",-1.60572710668315,-0.48176081789945,0.353568215547385,0.194491593860467,0.832086034563799
"3042","ENSRNOG00000008163","Atp6v1g1",6.15325656145517,6.13352390455815,8.67543420919677,8.37903317623494,8.95416089270318
"3043","ENSRNOG00000008165","Tpx2",2.33544487379428,2.30725365186064,3.66354843289067,4.99283113751798,4.15790252755502
"3044","ENSRNOG00000008167","Abhd6",4.90747704595176,4.66204307382204,5.57481070571853,5.55215088014266,5.67832001349626
"3045","ENSRNOG00000008173","Sesn3",2.7937843720925,2.87641078920151,4.12647879019736,4.34075218262768,3.37623266700434
"3046","ENSRNOG00000008174","Appl2",4.05561457102339,3.95351721301383,4.02369627147668,4.15239985490379,4.20310460627176
"3047","ENSRNOG00000008177","Pim2",2.15267989042333,2.9383046065263,0.972770973515465,1.36761750100351,0.8964044584124
"3048","ENSRNOG00000008178","Nxn",1.91081065271824,1.39674463695921,2.66015171462784,2.49599474805104,2.60452710239388
"3049","ENSRNOG00000008180","Lyn",4.8181649303902,4.8535694723389,6.44562131923555,5.93315542306728,6.33806821718691
"3050","ENSRNOG00000008182","Htra3",-0.999562316771987,0.157652643632926,1.29907352894816,0.499367121483379,0.832086034563799
"3051","ENSRNOG00000008187","Ubash3b",2.82904695743053,2.58201540600643,3.59086103989046,3.39585444051098,3.72512008083738
"3052","ENSRNOG00000008190","Pnpla7",6.85789994593945,6.94675313119809,8.39350433600665,8.56732462486193,8.26380028900334
"3053","ENSRNOG00000008193","Cr1l",5.28931900768456,5.33675633498621,6.81669336634046,6.83181061845633,7.07900333512434
"3054","ENSRNOG00000008194","Znfx1",5.05252275744077,4.73308996399123,6.28051665072077,5.52990160650387,5.02419597726033
"3055","ENSRNOG00000008195","Ywhaz",6.61753191011465,6.64020582708682,8.50399524546157,8.47955364481592,8.3895129355661
"3056","ENSRNOG00000008196","Parp12",3.61512145137167,4.06098193982258,4.99316258342904,4.39099277246885,4.12472562957267
"3057","ENSRNOG00000008209","St3gal1",7.30154742459813,7.8427836207385,6.9138007995959,7.10095366163648,6.77998008223561
"3058","ENSRNOG00000008212","Wdr5",4.25229198526875,4.47594096951853,5.53262583698094,5.75339506345217,5.58377913077734
"3059","ENSRNOG00000008214","Fbxo9",5.97035910965548,6.03152003801088,5.47368859797063,5.33835678658865,5.31636014788793
"3060","ENSRNOG00000008215","Trim47",3.09836730027701,3.12158835515723,5.82347558409701,5.57677789690628,5.4905450802489
"3061","ENSRNOG00000008218","Atp6v0e2",3.67448782161403,3.49305915875871,4.40187047827099,4.44549792548295,4.4045165866465
"3062","ENSRNOG00000008222","Timm9",3.59477709552282,3.31924684561271,4.44374875909831,4.14238891527708,4.76039436464155
"3063","ENSRNOG00000008224","Jdp2",1.14793725676402,1.93778528818077,3.22833651529857,2.78425279387387,3.60516014129518
"3064","ENSRNOG00000008226","Zbtb8os",3.83868235378196,3.63894401272733,5.80795857867666,5.67559911633909,6.14039279966347
"3065","ENSRNOG00000008234","Lrrc61",2.97502862204642,2.50331292153112,2.41508497380295,2.08377816141061,1.9626646369619
"3066","ENSRNOG00000008236","Decr1",7.44553117708703,6.9418313457926,7.79157402228195,7.74723240150744,7.98967881914721
"3067","ENSRNOG00000008237","Unc13b",2.51938901383321,1.81215996449222,4.28435269272508,4.33434728302897,3.91562275348835
"3068","ENSRNOG00000008239","Repin1",4.91570153856215,4.87336171355536,4.7281759230897,4.74978748172643,4.4640881384058
"3069","ENSRNOG00000008243","Slc43a1",4.72758916373908,4.2902957837587,3.56072868749194,3.80525556699553,2.58533978354966
"3070","ENSRNOG00000008244","LOC690035",2.43034657829515,1.35230328211082,2.89684337920136,3.53585093580199,3.04846892671224
"3071","ENSRNOG00000008245","AABR07054614.1",3.60498513422983,1.7101974210395,2.02840583743333,0.965055250935011,0.8964044584124
"3072","ENSRNOG00000008246","Emilin1",5.67814326266398,5.44369690323009,6.18869172270618,6.19945369445858,6.29763109557907
"3073","ENSRNOG00000008247","Ikbip",2.62347980981,2.30725365186064,4.53487776413553,4.67795088481406,4.32489878331677
"3074","ENSRNOG00000008249","Brms1l",1.9989125049712,2.50188955291499,3.77804305156816,3.47333301421971,3.77899902568819
"3075","ENSRNOG00000008256","Mrpl38",4.21071817912711,4.19284742094979,5.60095662699308,5.42831228936595,5.41296706399333
"3076","ENSRNOG00000008258","Fnbp1",2.99534862908271,2.76266584656888,4.2210270443962,4.17859412964564,4.02776910164441
"3077","ENSRNOG00000008270","Cntrob",0.766572551709518,-0.0653345536812179,1.70934495968544,1.64107694283131,1.62240236765701
"3078","ENSRNOG00000008271","Fam91a1",6.84802811402615,6.79365624777465,7.73416224931268,7.73952753194181,7.54309600020949
"3079","ENSRNOG00000008274","Xpc",5.52528847635889,5.78005356624703,5.68716461992851,5.68393551098623,5.62948407320233
"3080","ENSRNOG00000008277","Bag1",4.64099904094184,4.62516300162235,5.82822639356469,5.86369287768405,6.13686942556388
"3081","ENSRNOG00000008278","Nfrkb",4.26322620692178,4.52361321565359,4.74109799139081,5.04475393441728,4.59582426321717
"3082","ENSRNOG00000008279","Mrps15",4.33857008219387,4.40352174558643,5.39656753912203,5.52704000062914,5.76428984308796
"3083","ENSRNOG00000008283","B4galt5",2.94609104232744,1.87633957656398,6.07863110413079,5.52990160650387,5.78410221492267
"3084","ENSRNOG00000008287","Nle1",1.77274711337365,2.13431470884538,4.23062836014225,4.15698021164688,3.86830002661232
"3085","ENSRNOG00000008288","Akirin2",4.02553068233697,3.92345457095122,4.81316234732571,4.74978748172643,5.02059314887836
"3086","ENSRNOG00000008289","Slc25a3",7.28417490282496,7.46953273429915,8.17240514627894,8.16997145403037,8.29733236214938
"3087","ENSRNOG00000008291","Thumpd2",2.28554546411676,2.33035002872392,3.1894792900378,3.07290804631806,3.01988115584469
"3088","ENSRNOG00000008292","Hif1a",5.49818805979063,5.57635540552729,6.80794143244451,6.92143173635964,6.59242740019007
"3089","ENSRNOG00000008296","Tpgs1",2.99348488033922,3.33074564898216,4.51226540699017,4.42152726622557,4.54656968497264
"3090","ENSRNOG00000008297","Oser1",3.74079550752345,3.66643077703845,5.27649142442622,5.1830600219675,5.47746369302172
"3091","ENSRNOG00000008298","Dock7",4.60585001913161,3.80478759154856,5.13539626093037,5.24583384355917,5.2128169080159
"3092","ENSRNOG00000008300","Zbtb8a",-0.400636109993282,-0.845919695902908,1.26209960025324,0.897148079834863,1.12834285680784
"3093","ENSRNOG00000008301","Tagln2",4.96170641042332,4.87344033979555,8.34508957171679,8.37351886720207,8.48127621456938
"3094","ENSRNOG00000008305","Sc5d",8.32931505907453,8.10871762352602,8.00722763058288,8.12263230307286,7.72773344589579
"3095","ENSRNOG00000008307","Nanp",2.6825101522701,3.18631410051777,3.81163228058298,3.6693712498716,3.39861189130546
"3096","ENSRNOG00000008309","Rpa3",3.78635907391584,3.9004892145044,4.64384485762147,4.7156967869763,5.08848365888739
"3097","ENSRNOG00000008314","Orc3",2.45312768302544,2.13431470884538,4.15706120599893,3.93790977302706,4.07695763988785
"3098","ENSRNOG00000008316","Vps39",4.7645319353131,4.61108623530606,5.45411022597931,5.58219394333281,5.26246995119479
"3099","ENSRNOG00000008319","Ccdc130",1.87751357199559,2.28378149668425,3.00037648344039,3.08821545693846,2.9609479013179
"3100","ENSRNOG00000008320","Lypla1",7.15155141961572,7.14580995432187,6.4192464625938,6.42868959955982,6.4103066636328
"3101","ENSRNOG00000008323","Pitpnm3",0.347403947620436,-0.0653345536812179,1.43816448276013,2.03784540902452,0.764765811143898
"3102","ENSRNOG00000008329","Ndufb11",5.94847947987237,5.94812137966796,6.14365099492055,6.06278674125335,6.45766414932064
"3103","ENSRNOG00000008331","Washc4",5.6264661516973,6.05599142417531,6.62798062976449,6.53445020282434,6.37545777534969
"3104","ENSRNOG00000008332","Smo",1.87751357199559,1.93778528818077,3.62037689755541,3.42604635360275,3.24652764907125
"3105","ENSRNOG00000008334","Crocc",0.969819717556725,1.11915527219878,2.27103432138525,2.53896285077695,2.10310311362708
"3106","ENSRNOG00000008336","Tnfrsf11b",2.72056318245926,2.69309595272825,5.04384687347487,4.43362230395351,5.25021597908491
"3107","ENSRNOG00000008338","Bsdc1",6.03029236194955,6.00424070225801,6.9201711403731,6.88274793062365,6.72119712321604
"3108","ENSRNOG00000008340","RGD1309779",0.246685782423025,0.641146024565099,1.18518150853609,1.09075732910718,1.32810619371924
"3109","ENSRNOG00000008345","Clcn6",4.32628285829719,4.54351514341054,4.95022388362121,5.56314815273634,4.71688755375245
"3110","ENSRNOG00000008346","Itgb6",-0.400636109993282,-0.191244057278546,1.14512786816249,1.31654155906556,0.8964044584124
"3111","ENSRNOG00000008354","Slc9a8",3.23609428379353,3.30765565575793,4.36751348408069,4.54315075695632,4.15790252755502
"3112","ENSRNOG00000008356","Myo5c",-0.1060851049006,-0.652380703452447,0.972770973515465,0.588181703073557,0.541617703592057
"3113","ENSRNOG00000008362","Zfp775",3.12698465260599,2.46166337331891,4.28246142823041,3.85978944986999,4.14472318043005
"3114","ENSRNOG00000008364","Cat",11.5087934824247,11.4172354811719,9.34542772944196,9.15528929186211,9.13792368878242
"3115","ENSRNOG00000008369","Gimap4",1.73606324492082,1.7101974210395,1.86540390478276,2.37390097995079,2.23331818607294
"3116","ENSRNOG00000008372","Vamp7",4.25027727372206,4.31944619754975,5.23416140262912,5.15792708207135,5.20344079046527
"3117","ENSRNOG00000008373","Colec11",5.70686266142134,5.71133728310723,4.32776285493003,4.01193611242115,5.15480229884757
"3118","ENSRNOG00000008374","Nipsnap1",7.75555679538826,7.69969637971507,7.25526756012813,7.2396376131871,7.32246503396226
"3119","ENSRNOG00000008376","Slc2a3",-1.2710402837695,-0.652380703452447,1.22415311006857,1.41694685256808,1.12834285680784
"3120","ENSRNOG00000008377","Wdtc1",6.47493077519402,6.09358356791748,5.42814189276695,5.35743406464212,5.11484422182259
"3121","ENSRNOG00000008378","Zfp414",2.43034657829515,2.46458907800458,4.38477275374938,4.19282558369873,4.09063033659149
"3122","ENSRNOG00000008390","Dcun1d5",3.79530161764834,3.9081850238856,5.42431897204564,5.32807814104088,5.50585585900886
"3123","ENSRNOG00000008392","Sbf1",5.67814326266398,5.66212167276268,6.62252111301325,6.74225101105604,6.3527279432407
"3124","ENSRNOG00000008393","Tax1bp1",6.70706418691075,6.92844101127173,8.31399524525445,8.27704661402905,8.33423743200833
"3125","ENSRNOG00000008399","Dcaf4",2.58253359167508,2.37745952384618,4.04175239543411,3.63851007231608,4.04184259843323
"3126","ENSRNOG00000008400","Pml",3.70327935844105,3.7629590397805,5.1481180419841,4.59765016763095,3.92336113146281
"3127","ENSRNOG00000008401","Card10",3.44371832224975,3.43030769336,5.29032985870765,5.04972761507732,5.06674239912833
"3128","ENSRNOG00000008405","Taco1",3.12343837359534,3.12158835515723,3.46636087050974,3.49657965628861,3.35350081687435
"3129","ENSRNOG00000008409","Myo1f",1.73606324492082,1.96755383190169,5.27880706780409,4.58691374407071,5.54171580978368
"3130","ENSRNOG00000008410","Cep63",3.26212939221428,2.84516058672697,3.35629236158043,3.72918104675546,3.59550572360396
"3131","ENSRNOG00000008411","Sec23b",5.32680751747963,5.61352321376212,6.59304954171808,6.69303894969698,6.6715538675834
"3132","ENSRNOG00000008412","Gprc5a",-2.04228314396899,-2.67127021783305,4.19674042445696,3.07290804631806,4.05782052950062
"3133","ENSRNOG00000008414","Bsg",8.26346045904032,8.01324865405254,9.13941720108073,9.03833890040675,9.3619149346206
"3134","ENSRNOG00000008415","Nab2",2.72281475836975,2.60322052420889,4.23902498311752,3.91791621833565,3.94557051892978
"3135","ENSRNOG00000008416","Gimap5",1.25553093505252,0.811026182751074,1.81523681150039,1.83502390034535,1.73220988556718
"3136","ENSRNOG00000008421","Klhl5",3.93132134922463,3.92345457095122,4.83535705011763,4.82481069910688,4.88053851210073
"3137","ENSRNOG00000008424","Aagab",2.28554546411676,2.1078257098559,3.90453320758819,3.97131683805583,3.73394748245763
"3138","ENSRNOG00000008425","Nav1",2.25993325805172,1.93778528818077,4.06340502353221,4.05167726841891,3.57600087925057
"3139","ENSRNOG00000008427","Necap2",3.72215937678772,3.78820141502932,5.30857701115385,5.00498025332489,5.51338665643814
"3140","ENSRNOG00000008431","Gabbr2",-2.67127021783305,-2.67127021783305,2.01157382467262,1.55555640776841,1.76703049771017
"3141","ENSRNOG00000008432","Slc22a5",3.79530161764834,3.41957853162847,5.45339288162278,5.43730576028171,5.53919992331615
"3142","ENSRNOG00000008443","Fam234b",2.45312768302544,2.37546226724743,3.18177865281271,3.49657965628861,3.20903158794942
"3143","ENSRNOG00000008444","Cbl",1.49390558879162,1.67454310265539,2.72951114835942,2.66701854506535,2.23331818607294
"3144","ENSRNOG00000008450","LOC100359539",3.51625652878606,4.24154162656786,5.46295542392179,6.44118703563305,5.11403298639809
"3145","ENSRNOG00000008451","Fut8",3.69374588013647,3.69340362924879,4.13161255092362,4.01201637628613,4.24693334738015
"3146","ENSRNOG00000008452","Eid1",5.20867833730827,5.26371071591166,6.04447114714553,5.85255316526838,6.14662071638592
"3147","ENSRNOG00000008455","Tmem87a",3.07167559547552,3.27028368529482,4.41110412705412,4.47811102044584,4.40545620389382
"3148","ENSRNOG00000008456","Thoc5",3.93941140504206,4.16742095524975,5.41272579167515,5.5298455511064,5.4184532891184
"3149","ENSRNOG00000008459","Anapc13",4.00254879409952,3.7629590397805,5.17268214128305,4.93474194788972,5.56910480650292
"3150","ENSRNOG00000008461","Smdt1",4.36883795829108,4.39259075536357,4.27408242732575,4.11275599180934,4.24075303150031
"3151","ENSRNOG00000008465","Tmem176b",8.18182636022237,7.97570499618624,7.51387848053994,7.99776730917282,8.09837858434151
"3152","ENSRNOG00000008469","Mettl5",2.48354375899743,2.84451900013395,3.75660405649437,3.9456621833129,4.54496543267806
"3153","ENSRNOG00000008471","Kif21b",1.20273688214201,1.60047690035461,3.82437018959824,3.6693712498716,3.10399916821707
"3154","ENSRNOG00000008472","Rbm10",4.47839089884389,5.07141930001499,5.62845407632248,5.69897027120605,5.45361406992462
"3155","ENSRNOG00000008474","Acox3",7.80149614908509,7.77957830459098,6.73954859605466,6.74752710513863,6.45418278968471
"3156","ENSRNOG00000008478","Mmp13",-2.67127021783305,-2.67127021783305,1.1039303836626,1.41694685256808,0.8964044584124
"3157","ENSRNOG00000008479","Slc8a1",1.57922157148728,1.71406613780839,3.1291577489587,2.99383563281196,3.04846892671224
"3158","ENSRNOG00000008481","Reep1",1.3064610482613,1.05238323308565,2.09299429410858,2.53896285077695,1.83424754944699
"3159","ENSRNOG00000008482","Rbms1",3.26212939221428,2.9383046065263,4.91194772645486,4.83392011827192,4.87108666192023
"3160","ENSRNOG00000008484","Pdcl",3.24591259028821,3.19628025135123,4.5037776960993,4.46063273630177,4.5932555442847
"3161","ENSRNOG00000008487","Amotl2",4.548878079679,4.06118904459623,5.35978746591427,5.1099500879369,5.08445146400448
"3162","ENSRNOG00000008489","Ppih",1.20273688214201,0.875255145266121,2.32688657542712,2.6043045632291,2.27770157105155
"3163","ENSRNOG00000008490","Cwc15",4.53900928391807,4.53722597752553,6.28092102705485,5.97842594817726,6.29545619499379
"3164","ENSRNOG00000008492","Cfap45",-0.400636109993282,-0.845919695902908,1.37029458566118,0.750920131649892,0.541617703592057
"3165","ENSRNOG00000008507","Cradd",0.905200690418284,0.157652643632926,-0.479245585181982,0.588181703073557,0.277524671621151
"3166","ENSRNOG00000008510","Abtb2",5.23757230905015,5.87931443603251,4.43546978942217,4.14970301027647,3.93871446752978
"3167","ENSRNOG00000008512","Btf3l4",3.34972131377724,3.36470218008591,4.26933903150624,4.05159918108003,4.36528525447293
"3168","ENSRNOG00000008513","LOC103690019",-0.783898830395374,-2.67127021783305,0.566879346997507,1.0883233273932,0.865246582829572
"3169","ENSRNOG00000008517","Cdc42ep1",4.45561352485312,3.98041325972298,6.03520072107738,5.85098357798573,5.8506682433762
"3170","ENSRNOG00000008519","RGD1309079",5.70213939576236,5.77174636451226,4.44374875909831,4.37235697736158,4.18377658510857
"3171","ENSRNOG00000008523","Faf1",4.83126733168482,4.64247570979055,5.64470444564926,5.7623689511861,5.86065745057959
"3172","ENSRNOG00000008524","Glcci1",3.15490641890545,3.13476790098404,3.77935202589812,3.7866096971048,3.45308672390993
"3173","ENSRNOG00000008530","Stoml1",1.3064610482613,0.995722942777895,3.22833651529857,3.49657965628861,3.07650120522329
"3174","ENSRNOG00000008533","Ago2",1.57922157148728,2.33035002872392,3.45001485721866,4.08250162196387,3.27099433156686
"3175","ENSRNOG00000008539","Lgals2",1.20649601472544,-0.0237399062107827,3.77424029601812,3.77426472155417,4.11083167887881
"3176","ENSRNOG00000008543","Pdlim2",-0.1060851049006,-0.191244057278546,2.97774930472437,2.47052074272824,2.64252784457155
"3177","ENSRNOG00000008546","Mrpl35",3.95545667821577,3.66643077703845,4.98467647342188,4.94322707213634,5.34832872298728
"3178","ENSRNOG00000008551","LOC100362830",7.1202139363772,7.07663928432994,9.394330649383,9.36229105266731,9.96573618235212
"3179","ENSRNOG00000008552","P2rx3",0.837551072960127,1.30644930785732,2.47867232516342,1.87086996483445,2.18263361359484
"3180","ENSRNOG00000008553","Mthfr",2.73921981075484,2.96806254630775,4.30067100771116,4.19988900982779,3.92336113146281
"3181","ENSRNOG00000008554","Slc9a9",3.23609428379353,2.6751663519772,2.78269360175272,2.85754920806937,3.17053492972705
"3182","ENSRNOG00000008557","Abcb8",4.50043151555082,4.21671838903799,5.51899749724219,5.52992963338587,5.34545158487558
"3183","ENSRNOG00000008564","Tmem222",3.12698465260599,3.27231261696097,4.29152614509423,4.46907680814431,4.22205162409306
"3184","ENSRNOG00000008565","Nkiras1",2.77582451250457,3.52344017182963,2.85896280833265,3.36451434114201,2.9609479013179
"3185","ENSRNOG00000008566","Mrpl15",5.97035910965548,5.84363989472662,5.90068298477093,5.80699806804799,6.19064996233095
"3186","ENSRNOG00000008569","Ndufa6",6.07136405784499,5.86158743127414,6.17340245094305,5.85477009882093,6.82398946146206
"3187","ENSRNOG00000008572","Ppcs",4.6990928776536,4.75885570869322,5.86711190068315,6.07869956749483,6.02069374494596
"3188","ENSRNOG00000008575","Aoc1",0.138404959624634,-0.329202058046257,1.73655544722492,2.39866929832796,2.10310311362708
"3189","ENSRNOG00000008577","Fbf1",3.77736075392641,3.60146089994771,4.92321195675474,5.13301292704997,4.82378551184409
"3190","ENSRNOG00000008578","Cdk16",4.9959317546358,5.05764531499531,6.28858272027228,6.43468990557817,6.19484401269446
"3191","ENSRNOG00000008580","Nbn",4.86987534829016,4.72596650471213,5.93925520122006,5.80468327045494,6.08415079528966
"3192","ENSRNOG00000008584","Rnaseh1",2.40719996559135,2.4405911327285,3.52995353665417,3.21913022857901,3.73394748245763
"3193","ENSRNOG00000008586","Aldh1l2",6.76738680150143,6.69589751674547,5.8898468523603,5.91395473444419,5.22539129532999
"3194","ENSRNOG00000008587","Tek",4.25676626819367,4.04710746138176,4.49244902020199,4.48651146973037,4.38783361679828
"3195","ENSRNOG00000008588","Batf",-2.04228314396899,-1.6586497678608,1.14512786816249,0.194491593860467,1.73220988556718
"3196","ENSRNOG00000008591","Colec10",5.93235598390761,5.49588010134668,3.96904910262991,3.61756298609128,4.97664246294867
"3197","ENSRNOG00000008593","Ryk",4.42194282127996,4.49364515230717,5.29582827809927,5.4756423497155,5.32690076996783
"3198","ENSRNOG00000008595","Ttc12",0.246685782423025,0.257426158934025,3.69856338633273,4.02798005559495,3.31871702017251
"3199","ENSRNOG00000008596","Ttll9",1.03166808242429,-0.48176081789945,0.205632118342883,-0.051689452678536,0.694149818947106
"3200","ENSRNOG00000008597","Tada3",3.45391970500211,3.38690382488035,4.04719609477215,4.23469653185238,4.39341606951485
"3201","ENSRNOG00000008598","Btbd7",3.34972131377724,3.41957853162847,4.23540516210996,4.51510904828169,3.99119982503204
"3202","ENSRNOG00000008602","Steap4",6.03027342459208,5.95742353501574,6.41607323522322,6.38442461004988,6.55665223461404
"3203","ENSRNOG00000008604","Nsfl1c",5.68778005877021,5.5993318528062,7.61588671888716,7.53340978144839,7.65362453791174
"3204","ENSRNOG00000008605","Ost4",4.92795102879769,4.86140006219844,6.7523613186825,6.56759328582995,7.30987856461854
"3205","ENSRNOG00000008607","U2surp",4.30283297809081,4.55331501247813,5.57829299380079,5.55488052145633,5.38521856337147
"3206","ENSRNOG00000008610","Mbip",1.3064610482613,1.48171990401367,2.58728858254089,2.42301955913992,2.25800800190822
"3207","ENSRNOG00000008611","AABR07060593.1",0.0213328846762654,-0.726710557383158,0.16294428690542,0.588181703073557,0.371031151851172
"3208","ENSRNOG00000008612","Agbl5",1.62005926108082,0.995722942777895,2.21409446456004,2.47052074272824,1.83424754944699
"3209","ENSRNOG00000008613","Gatad1",3.18257070445797,3.51338408682518,4.2210270443962,4.17142540926928,4.37242608293475
"3210","ENSRNOG00000008614","Zfyve1",4.86563623767655,4.89063476907732,5.9983268070878,5.935315466686,5.60081719294638
"3211","ENSRNOG00000008615","Mal2",6.50930421895809,6.44445729179934,7.04222973514041,7.21400610905605,7.02253738465022
"3212","ENSRNOG00000008616","Ubr3",6.14318745115464,5.97950700598494,6.40974802599438,6.43784504139904,6.30761431951832
"3213","ENSRNOG00000008618","Tex10",2.60325380739426,3.03987791968519,4.44374875909831,4.38913998834106,4.3709554700206
"3214","ENSRNOG00000008619","Agtrap",3.89849968944343,3.55319457864322,5.13539626093037,5.28621520799381,5.03137475392674
"3215","ENSRNOG00000008620","Smad3",4.2949729128404,3.35347190618805,5.42117785807724,5.43431416159841,5.06324439711858
"3216","ENSRNOG00000008622","Creb5",-2.04228314396899,-2.67127021783305,1.14512786816249,1.02990922876994,0.764765811143898
"3217","ENSRNOG00000008626","Manea",5.27369462721709,5.0985789217227,5.06431437454467,5.0250041546815,4.6895587296267
"3218","ENSRNOG00000008628","Ica1",1.91081065271824,1.60047690035461,5.20985404632998,5.32840045966892,5.34256869747679
"3219","ENSRNOG00000008629","Secisbp2l",6.41507027960553,6.89816448817549,7.63493817149833,7.82331170775726,7.17813628416354
"3220","ENSRNOG00000008632","Invs",1.57922157148728,1.74499179922657,2.13429619869446,2.34869999803418,2.20819846885516
"3221","ENSRNOG00000008634","Cc2d1b",4.12287089021749,4.22401300244672,6.61429290351889,6.56212204392739,6.64719269973565
"3222","ENSRNOG00000008635","Mks1",1.25553093505252,0.936746090345215,3.1291577489587,3.26025534172753,2.88372569084895
"3223","ENSRNOG00000008637","Strada",1.97518440739171,2.0808412409254,3.7054655402643,3.85978944986999,3.84404354172545
"3224","ENSRNOG00000008638","Angptl3",8.7652863560647,8.62661506948436,4.98467647342188,4.87862390811059,4.57632375419098
"3225","ENSRNOG00000008639","Pabpc1",7.83188713649856,7.85863825513425,9.88474488450013,9.89771651458358,9.60339456738311
"3226","ENSRNOG00000008641","Gnpnat1",5.95124265098407,6.1755801600181,6.15505314325727,6.18352505336983,6.26257027178076
"3227","ENSRNOG00000008642","Snx11",4.36883795829108,4.49323588504268,4.49643413270465,4.41547184946396,4.34813965519752
"3228","ENSRNOG00000008643","Rars2",2.91360747457919,2.77954648425683,3.51439483530428,3.7866096971048,3.87629573105427
"3229","ENSRNOG00000008648","Mogs",5.42078785299679,4.72182396484134,4.22785055073564,5.22649153214824,5.11186745915569
"3230","ENSRNOG00000008652","Phip",2.00632522889346,1.74499179922657,1.84053840582217,2.64627742707392,1.9897461556886
"3231","ENSRNOG00000008658","Mitf",2.47555464402884,1.99325150072145,3.37286207515338,3.13318667019642,3.23413692881644
"3232","ENSRNOG00000008659","Arhgap21",4.75548765191959,4.74172977568646,5.63764899622425,5.92444012009776,5.13164203689765
"3233","ENSRNOG00000008663","Nat10",2.73921981075484,3.28419009360916,4.86031124334497,4.85644515692786,4.73845407784088
"3234","ENSRNOG00000008664","AC127920.1",-0.143875712759076,-0.493069210319602,1.843294683338,0.852664932801002,-1.45495345867319
"3235","ENSRNOG00000008666","Etl4",5.42257812024329,4.93854367056521,5.5700158844908,6.00750044870445,5.12158683591092
"3236","ENSRNOG00000008672","Chmp5",5.35202716718015,5.36210905480482,6.47182628139586,6.51222205646418,6.6194150260514
"3237","ENSRNOG00000008673","Arpc3",4.97593468127327,4.86151898182009,6.89123883084674,6.76266828046613,7.39929640254336
"3238","ENSRNOG00000008674","Prdm11",-0.1060851049006,-0.191244057278546,0.422211029228956,1.20862229572543,0.764765811143898
"3239","ENSRNOG00000008676","Emp1",2.81152339880598,2.99721906442593,6.05456108966702,5.86813365748466,6.34122008835229
"3240","ENSRNOG00000008678","Antxr1",1.69842221298941,1.84460662721702,1.29907352894816,1.68200833544376,1.86671702403982
"3241","ENSRNOG00000008680","Loxl1",0.441547237737561,0.743803961194496,3.26617455916277,3.07290804631806,2.89950434947386
"3242","ENSRNOG00000008686","Tigd5",-0.771168893023986,0.0504629581958543,0.610480549061433,0.897148079834863,0.764765811143898
"3243","ENSRNOG00000008688","Usp45",3.71275025187432,3.77983626721786,4.83535705011763,5.22195348820252,4.44270927928902
"3244","ENSRNOG00000008689","Cbx1",3.23609428379353,3.17359917958456,3.64341861207008,3.75818110731274,4.00585149303268
"3245","ENSRNOG00000008691","Ick",4.52208660261637,4.04011986235893,4.85411304365661,5.05647531646538,4.68501386294018
"3246","ENSRNOG00000008694","Miox",3.08384289958228,2.6570111177173,3.70263964993398,3.02598650456238,3.06255315002703
