"","ensembl_transcript_id","external_transcript_name","con1_ExpCounts","con2_ExpCounts","mic1_ExpCounts","mic2_ExpCounts","mic3_ExpCounts"
"2959","ENSRNOT00000013078","Frg1-201",3.22350174518666,3.33148809098104,4.1480182664338,4.22896051714825,4.62560733017749
"2960","ENSRNOT00000013088","Scrn1-201",2.33605305436504,1.0531374719864,1.50408927368756,2.74731438758605,-1.31921638457927
"2961","ENSRNOT00000013089","Efcab7-201",1.14855887121883,0.051232096565402,2.6032686789564,2.56222841526782,3.22265579012213
"2962","ENSRNOT00000013092","Nfib-201",3.3510524490974,3.20417122484794,1.72194213671653,2.27899228016675,1.98396426550413
"2963","ENSRNOT00000013093","Il18-201",1.09159622230026,1.5231515799531,3.00148769866204,2.2167889969159,3.69027753813478
"2964","ENSRNOT00000013100","Poldip2-201",6.62124017345109,6.65605763325281,6.93273629531979,6.84159566718265,7.02526575908497
"2965","ENSRNOT00000013107","Kcnk3-201",1.03229170685684,1.16018867790335,0.134856574775754,-1.30073771888293,0.178541906727716
"2966","ENSRNOT00000013114","Mrpl10-201",4.98976625687293,4.92052419510206,5.95638306404056,5.90649830174802,6.04860295144347
"2967","ENSRNOT00000013116","Cyp7b1-201",2.24886656965763,2.0709256752472,4.13241816369651,3.56454417483941,4.40939937968414
"2968","ENSRNOT00000013118","Irf2-201",3.05926628905869,2.70978835149676,3.48090101500847,3.51688379327733,3.21080805102804
"2969","ENSRNOT00000013119","Mmp10-201",-2.67033453730463,-2.67033453730463,1.62559727918064,1.03105245803542,1.01804156834678
"2970","ENSRNOT00000013124","Mkrn1-201",5.04188982284606,5.19054277938568,5.8805313287895,5.81268421140812,5.72708377321085
"2971","ENSRNOT00000013126","Sbf2-201",4.81714024213763,4.5879601508227,5.49937494262374,5.5322940253407,5.44672812430579
"2972","ENSRNOT00000013128","Wdr54-201",-1.80677171564026,0.153245256941443,2.21035510866888,1.49137012606186,1.20652835807902
"2973","ENSRNOT00000013134","Dpagt1-201",4.88311791787461,5.01625663021675,6.0367943362461,6.0066864887315,5.94392115834803
"2974","ENSRNOT00000013138","Serpina5-201",2.45373503991654,2.21172891438909,0.423304781333797,1.15262081477952,0.765776490012114
"2975","ENSRNOT00000013142","Rora-201",2.58334673198694,3.52418223084503,2.96741235851055,3.2341260252609,2.66217559871586
"2976","ENSRNOT00000013146","Mkrn2-201",2.68311608452395,2.96880586379566,4.17812557039967,4.02117863454558,4.29646292759768
"2977","ENSRNOT00000013151","Stoml2-201",5.23508434986456,5.31453223554343,6.10874499469281,6.15587534442065,6.37366657536285
"2978","ENSRNOT00000013159","LOC680121-201",7.69486473002522,8.27264231530564,11.2667722500988,11.2372193141407,11.4604507231912
"2979","ENSRNOT00000013165","Smarca4-201",5.35498787905328,5.67198096010414,6.63196213488119,6.83706866931507,6.27894099469174
"2980","ENSRNOT00000013175","Serpina3m-201",9.15596365009148,8.85253868535801,5.23765992090302,5.82654383685898,5.79781393300522
"2981","ENSRNOT00000013176","Apex1-201",3.73201601239315,4.18086771583314,5.97476743787694,5.84104046621822,6.06415004655864
"2982","ENSRNOT00000013181","RGD1359108-201",0.613826097143755,0.158419651086836,2.00933612677515,2.2167889969159,2.23433374089431
"2983","ENSRNOT00000013182","Acod1-201",-2.67033453730463,-2.07701234137342,2.48861852956141,1.48675331415604,0.695160114819144
"2984","ENSRNOT00000013184","Dync1i1-201",-1.60496793019289,-2.67033453730463,1.37971349487591,1.3176879028296,1.46138097028084
"2985","ENSRNOT00000013188","Timm8b-201",4.14238595423523,4.15139126656941,5.04417085220226,4.96635797819856,5.47091906530936
"2986","ENSRNOT00000013189","Dido1-201",4.79665921821241,4.96918432768884,5.35658570701709,5.59841137477983,5.19796117802135
"2987","ENSRNOT00000013191","Skil-201",3.5730802193004,3.12233127504374,3.99856010492333,4.06829154948324,3.75245923365746
"2988","ENSRNOT00000013197","Nkapd1-201",2.23919547603505,2.23150377391111,3.9225218943812,3.08280950961985,3.7202815958854
"2989","ENSRNOT00000013204","Casc3-201",4.55470335110167,4.69874438740365,5.92861055444112,5.93643308123601,5.57750320630299
"2990","ENSRNOT00000013205","Fkbp14-201",1.40384316537957,1.39749572044106,2.11500503894826,2.18863727304424,2.23433374089431
"2991","ENSRNOT00000013209","Pls1-201",5.3907549108911,5.57851960936753,6.78705897014055,6.52010502002702,6.46812362627553
"2992","ENSRNOT00000013213","Pigo-201",3.30092481943127,3.33148809098104,4.35107048976157,4.42256527358236,3.80370453956083
"2993","ENSRNOT00000013216","Ift80-201",0.928123002723556,1.46210979239144,2.6013442182845,3.01917186496035,2.92217052963302
"2994","ENSRNOT00000013218","Slc38a9-201",3.97987438198841,3.49380127481255,5.0631175897928,5.08843406810636,4.91301167140529
"2995","ENSRNOT00000013220","Tmem199-201",3.33813201352663,3.33148809098104,4.85826724678567,5.00210131692879,5.17544043296741
"2996","ENSRNOT00000013224","Tmem59-201",7.03799341434374,7.04965115244234,7.55873275448006,7.50525269599302,7.67091464680012
"2997","ENSRNOT00000013225","Pip4p1-201",3.76917998942715,4.03383951594425,4.63840420011237,4.81680265663397,4.68010185751728
"2998","ENSRNOT00000013228","Tmod1-201",0.615443438892087,1.10765577716496,3.18279128936129,3.35075890341959,3.47290537722891
"2999","ENSRNOT00000013233","LOC108348326-201",2.75806074084281,3.06727520827407,4.55985637485105,4.25029567273328,4.63506970349563
"3000","ENSRNOT00000013238","Acadm-201",9.04743614645921,8.95357794325388,7.62383105559312,7.64341824530313,7.61422448951217
"3001","ENSRNOT00000013242","Pih1d2-201",-0.998858546094469,-0.0645629282222722,1.53543908064249,1.15262081477952,1.80204504547587
"3002","ENSRNOT00000013243","St3gal4-201",4.59111985717081,4.33162706993133,5.97232109079624,6.04689624647012,5.84953385606039
"3003","ENSRNOT00000013244","Me1-201",6.16645969216304,6.01631767335826,6.74729703573105,6.90093636159973,6.8809676118695
"3004","ENSRNOT00000013246","Oxa1l-201",5.77908794643689,5.64684339223593,6.38205069705945,6.49595580488724,6.30567289385502
"3005","ENSRNOT00000013249","Bckdhb-201",5.66172112143488,6.21919803983765,4.14664855207412,5.33194301916149,5.56814835778491
"3006","ENSRNOT00000013255","Rbm26-201",4.36667992546172,4.16835442507811,4.69953385008412,4.75056159143908,4.32667579628994
"3007","ENSRNOT00000013257","Hgfac-201",7.75438384286789,7.64575158595984,6.69472272626797,6.62760622758996,6.25440834822334
"3008","ENSRNOT00000013260","LOC679811-201",4.9121945817254,4.11585749249311,4.74519794793498,4.72667864194347,4.45445603082184
"3009","ENSRNOT00000013262","Etfdh-201",8.15583130942684,7.83385832867077,6.84381997071612,6.83138987255495,7.13448556344136
"3010","ENSRNOT00000013265","Topbp1-201",4.13585044897323,3.29671309956796,4.38588613595368,4.54430975719228,4.26633465040437
"3011","ENSRNOT00000013271","Foxp1-201",3.15564899685582,2.86185183745537,3.58442419152582,3.60813189302782,2.99173211291523
"3012","ENSRNOT00000013272","Necap1-201",5.1187384880675,5.16827193249674,5.67073867018116,5.70262073768409,5.50710579472783
"3013","ENSRNOT00000013276","Swap70-201",4.96071616498612,4.76808354724762,6.07733776677326,5.88562854033567,5.75798621200735
"3014","ENSRNOT00000013277","Adck2-201",3.58210322951969,3.7805778898421,4.33779491956747,4.54430975719228,3.99089134418752
"3015","ENSRNOT00000013279","Bche-201",3.96401395554113,3.30198308613808,1.96189723232011,2.82252195165263,2.37605517691834
"3016","ENSRNOT00000013281","Exoc7-201",4.39908402056617,4.22475403048271,5.46720235488587,5.60747743256063,5.41393010534662
"3017","ENSRNOT00000013291","Glt8d1-201",2.31131925842299,2.18662296933244,3.81274500654347,3.65002835658172,3.95492360706494
"3018","ENSRNOT00000013295","Ftsj3-201",4.04125193124482,4.3487601505361,6.36862334236132,6.4388408329076,6.40718878972883
"3019","ENSRNOT00000013296","Sebox-201",1.44989495382683,0.351507189134935,-2.67033453730463,-2.01788459666607,-2.06908247971536
"3020","ENSRNOT00000013297","Rbm26-202",2.41850114664275,3.10862931962049,3.09430165312227,3.60898185741583,3.33002449877752
"3021","ENSRNOT00000013299","Rab43-201",4.29569938037744,3.75518746769156,4.48956634474802,4.50489690878121,4.15234548704057
"3022","ENSRNOT00000013301","Srsf4-201",5.5760656711136,6.4979401143473,5.73459882109226,5.81508014607863,5.51717065811658
"3023","ENSRNOT00000013308","Clec4a3-201",1.44989495382683,0.744561744005434,3.17076263693004,2.42417349214771,4.40553428770953
"3024","ENSRNOT00000013315","Washc5-201",5.4343590830152,5.40163106245902,6.67204302415438,6.51591931138782,6.61273107226558
"3025","ENSRNOT00000013316","LOC691918-205",0.0933571453234566,-0.0766704832169311,0.999277128330664,0.610693967388784,0.678417510628293
"3026","ENSRNOT00000013321","Cyp4b1-201",2.73982542436096,2.7969757034064,3.60680686874099,3.76887760581093,3.93107738321679
"3027","ENSRNOT00000013322","Gale-201",2.94669559417626,3.05456485395381,4.82065234126059,5.41693785980438,4.54758744347217
"3028","ENSRNOT00000013324","Esd-201",4.54248132307117,4.47123428071505,5.02742719849827,5.06810321047355,5.0148132891273
"3029","ENSRNOT00000013329","Gpr180-201",2.20173479855444,2.18358068395228,3.93826465369066,3.92974376758052,3.73777822218324
"3030","ENSRNOT00000013331","Cnih1-201",5.4830653328162,5.59036531639141,6.25021950864518,6.27144361151171,6.3238812669934
"3031","ENSRNOT00000013333","Akap11-201",0.637101927572566,0.795933334659251,1.51953580972358,1.95458377970311,1.43951446427845
"3032","ENSRNOT00000013341","Adamts15-201",0.348043325863853,0.258191320247549,1.76436865524194,1.76169391332021,0.897415803074136
"3033","ENSRNOT00000013342","Spry2-201",1.09159622230026,0.258191320247549,2.39686576580562,2.4948516745639,2.18364906977319
"3034","ENSRNOT00000013343","Pcdh18-201",4.03363597466135,2.4624083469967,3.74731169845249,3.65002835658172,3.9626853534854
"3035","ENSRNOT00000013344","Rnf19a-201",6.12792079625502,5.94512353777796,5.7530516965727,5.74540407876404,5.64930173756433
"3036","ENSRNOT00000013353","Puf60-201",5.34191963352469,5.41825382116066,6.32646623083437,6.38136242834388,6.51880199648179
"3037","ENSRNOT00000013354","Car2-201",2.77642992698413,3.69414539040623,4.46941783126915,4.23585517122677,4.82066285423255
"3038","ENSRNOT00000013355","Wnk1-201",2.78615595823521,3.42064382859088,3.7696299674346,3.8675328054277,2.87423297860159
"3039","ENSRNOT00000013356","RGD1560010-201",1.62067419149367,0.744561744005434,1.19730255362965,2.07019278908176,1.58487459574898
"3040","ENSRNOT00000013359","Ubald2-201",3.08444682431941,3.0956054555736,3.88753827459735,3.67996345822615,3.60617738889744
"3041","ENSRNOT00000013362","Wee1-201",2.31131925842299,2.30799925756177,4.98862456830112,4.51053681056544,4.81651042366183
"3042","ENSRNOT00000013369","Wdr45-201",4.24435942767983,3.96167735988564,6.07785688171294,6.01468630890775,6.25594242185501
"3043","ENSRNOT00000013370","Msantd2-201",2.28615401474179,2.52383876235117,3.18071085142067,3.26127701728765,3.13199963697636
"3044","ENSRNOT00000013375","Eif2s1-201",4.51734376299583,5.03043675940916,6.75011415370866,6.68771418004719,7.03429592043976
"3045","ENSRNOT00000013378","Rabgap1-201",5.20854092542682,4.8858874388108,5.57968911292048,5.59412520061454,5.35221813048882
"3046","ENSRNOT00000013384","Coq3-201",4.17064432106864,4.54918871733066,4.66989325402544,4.78894594272708,5.1259643043234
"3047","ENSRNOT00000013385","Tas1r1-201",1.14855887121883,2.21172891438909,0.879299899372228,1.03105245803542,0.278532283143425
"3048","ENSRNOT00000013390","Polr3d-201",2.97846369191036,3.49380127481255,4.83933118834186,5.03804587541602,4.88552600702089
"3049","ENSRNOT00000013392","Slc33a1-201",3.90663370765203,3.81563576405956,4.09419073311669,4.46355491134178,3.98749718471093
"3050","ENSRNOT00000013393","S100a11-201",0.0219828408721046,-0.190469491113375,5.97506758067105,5.44740321940354,6.44802504581391
"3051","ENSRNOT00000013398","Pacsin2-201",3.32941259445356,3.46996403877171,5.12666312193476,4.95708387560551,4.92963971080693
"3052","ENSRNOT00000013400","Dync1i2-201",4.87503911516752,4.94692956014475,6.26981957194929,6.18340173354743,6.29147156136234
"3053","ENSRNOT00000013409","Slco1b2-201",9.11384013807369,8.95193990653175,7.33922374117074,7.19192814305226,7.46728019888687
"3054","ENSRNOT00000013423","Akr1b7-201",0.0219828408721046,0.051232096565402,4.95127958878052,4.90595537724714,2.69873196594477
"3055","ENSRNOT00000013431","Riox1-201",2.23446707474306,3.14857099203907,3.90564605838196,3.99622050272493,3.96973262803482
"3056","ENSRNOT00000013439","Tmem88-201",1.52194452270612,1.07956348619462,2.50359676483418,2.82983149372149,2.79355032933162
"3057","ENSRNOT00000013443","Olfm1-201",-0.998858546094469,-1.33339369380366,0.271458654479121,0.387151878533675,0.459853138882645
"3058","ENSRNOT00000013445","Serinc3-201",6.84862624015686,6.78815030717317,7.5628891916335,7.58450453691647,7.74325643781961
"3059","ENSRNOT00000013450","Azi2-201",3.44158827873898,3.84425376590079,4.88871895075361,4.72315017515517,5.15605031221124
"3060","ENSRNOT00000013459","LOC108348114-201",-2.67033453730463,-2.07701234137342,-2.67033453730463,2.0307747950687,0.962601170448152
"3061","ENSRNOT00000013460","Exoc3l4-201",-0.105430320431479,-1.33339369380366,0.879299899372228,1.36876433766579,1.28171119678921
"3062","ENSRNOT00000013461","Rpl4-201",8.79766268901765,8.75786453784101,10.6008694125023,10.6156345952281,10.8061154215875
"3063","ENSRNOT00000013463","Asah1-201",4.44903193670583,4.16405190903207,7.26505196055849,7.14162013425809,7.62772471922277
"3064","ENSRNOT00000013467","Cmc1-201",3.59537915354464,3.01232249298957,4.46535414013279,4.03729131534033,5.00710909239976
"3065","ENSRNOT00000013468","Ndn-201",-1.27031454564462,-0.328423961003174,0.551508637029138,-0.050565520036656,0.765776490012114
"3066","ENSRNOT00000013471","Efcab14-201",5.11331146483014,5.25913206916533,5.89274757345072,5.84920151276891,5.76371283676005
"3067","ENSRNOT00000013474","Atxn7l1-201",1.44989495382683,1.79175275380312,2.93310130934389,3.17494465784429,2.92772505374202
"3068","ENSRNOT00000013476","Uxt-201",3.16947724932337,2.90866339525277,4.01533444742872,3.98595151501508,4.64001271613559
"3069","ENSRNOT00000013481","Rapgef6-201",2.91421218323962,3.28493263606706,3.93532961436626,4.12137996415936,3.62529455348525
"3070","ENSRNOT00000013486","Ube2g1-201",5.40572867026135,5.44467525934075,5.75920590196538,5.89194960097591,5.91119397530666
"3071","ENSRNOT00000013488","Emc3-201",5.33356095876113,5.16499786237921,6.26885227918989,6.50624299240282,6.3315838740485
"3072","ENSRNOT00000013490","Snapc5-201",2.97846369191036,2.4199516803985,3.46747305523822,3.24783360674366,3.87731316129355
"3073","ENSRNOT00000013496","Ldlr-201",7.33081702534664,7.4857924783493,6.95600582652408,7.34803200358439,6.4004908885252
"3074","ENSRNOT00000013498","Ccdc174-201",2.79438969070406,2.9239356905112,4.22214026489125,3.7204428757013,4.04286012443495
"3075","ENSRNOT00000013499","Tmem144-201",4.50899318852137,4.15553758283125,4.30928543290823,4.11279130162986,4.13990348374097
"3076","ENSRNOT00000013501","Polr3a-201",3.3744037078414,3.49380127481255,5.03323136923231,5.22290486485519,5.05724076942661
"3077","ENSRNOT00000013502","Tyw5-201",2.42520219782159,2.14864548153797,3.10885900113667,3.02268445279361,3.1293238688005
"3078","ENSRNOT00000013507","Plpp7-201",1.09159622230026,0.674054500286033,1.26320260917384,1.68315785027745,1.8352622251666
"3079","ENSRNOT00000013511","RGD1306941-201",4.82751260815247,4.73953857443994,5.1156079546988,5.44443011430101,5.12599786012221
"3080","ENSRNOT00000013512","Leo1-201",4.23123380466546,4.63521240064556,4.40298387632615,4.60414762668638,4.48093464462023
"3081","ENSRNOT00000013514","Slco1b2-202",2.39373938797093,2.71102141327244,-2.67033453730463,-2.67033453730463,1.77593626454616
"3082","ENSRNOT00000013515","Acot2-201",4.6410034377134,4.26098455380318,7.40200222897439,7.16570324923088,7.40396542180225
"3083","ENSRNOT00000013516","Tgfb3-201",1.73667684144966,2.16107237853594,2.8350958630843,2.00711239021818,2.76917791864784
"3084","ENSRNOT00000013522","Elk1-201",3.3744037078414,3.37658805744509,3.86303550393374,4.0291384061604,3.85302968128227
"3085","ENSRNOT00000013524","Fam198b-201",2.28437589895334,1.84663738955917,3.61797915024476,3.53242358208695,3.92561288844789
"3086","ENSRNOT00000013528","Plekha8-201",4.19788759524298,3.75518746769156,4.38157985130265,4.68194013534876,4.51151553942847
"3087","ENSRNOT00000013535","Nol9-201",2.49824536610856,3.13551078866935,4.68044906370818,4.97351184390403,4.59238020507371
"3088","ENSRNOT00000013536","Clec4d-201",-0.245195825706333,-0.328423961003174,3.1095882344201,1.9411472510134,2.76900602417983
"3089","ENSRNOT00000013538","Lgals1-201",-0.245195825706333,1.0531374719864,4.04286541651321,3.22028695260956,2.97692510494042
"3090","ENSRNOT00000013542","Lrrc46-201",-0.998858546094469,-0.845124923396151,0.927360419180159,1.55670491500692,0.620908544778901
"3091","ENSRNOT00000013546","Prrc2b-201",2.8476534882857,2.50059855756854,4.1066112973202,4.29243902877668,3.20408479672973
"3092","ENSRNOT00000013548","Mrps2-201",4.19937115350002,4.65282694532777,5.91660619441758,5.97699578039197,5.56906189487457
"3093","ENSRNOT00000013551","Mkrn3-201",-0.39996838819912,-0.0645629282222722,0.551508637029138,0.405858065828086,0.372039435015391
"3094","ENSRNOT00000013552","Pcf11-201",4.52274044486666,4.52425373187423,4.80469068828484,4.96523827176143,4.56254118824717
"3095","ENSRNOT00000013553","Magix-201",2.56253736703168,2.35382788100716,1.18667885246429,1.26473660439242,0.620908544778901
"3096","ENSRNOT00000013560","Ift43-201",0.139050840194321,0.996477776899279,2.5586485106154,2.38153549716282,2.71666855466217
"3097","ENSRNOT00000013563","Sdcbp-201",5.56564586385589,5.62130689193407,8.13158623435736,7.91765941144387,8.33292458069518
"3098","ENSRNOT00000013565","Ttc30a1-201",0.42106919242764,-0.404210611118954,0.281108290878363,1.6208950955346,1.15746837876151
"3099","ENSRNOT00000013569","Bpgm-201",3.22350174518666,3.98370750851801,4.4324258451058,4.42871624676692,4.09864115487706
"3100","ENSRNOT00000013570","Thrap3-201",6.42893651009964,6.49680435573701,7.2972033880334,7.48170728826446,7.1311542023781
"3101","ENSRNOT00000013571","Isy1-201",2.94669559417626,2.98345773757649,4.40298387632615,4.54430975719228,4.73525470478926
"3102","ENSRNOT00000013573","Prpsap1-201",5.73912485334814,5.50679856338022,6.03111448699265,6.00260924462758,6.18638419592967
"3103","ENSRNOT00000013575","Lrrc42-201",3.79590310566597,3.54408649276289,5.04389837366397,4.97351184390403,5.15256255246345
"3104","ENSRNOT00000013577","Panx1-201",1.87812568068606,2.30799925756177,3.01266961034432,2.9594445145509,3.09133249055967
"3105","ENSRNOT00000013580","Scrn2-201",4.16375235365528,3.96905818408889,3.3222454688569,3.52050215802014,3.22265579012213
"3106","ENSRNOT00000013581","Arih1-201",5.61564522137413,5.7164692483997,6.68170776295897,6.5592887761243,6.54155932812188
"3107","ENSRNOT00000013582","Pnp-201",7.08403174472233,7.01187058459753,7.46400168416161,7.2654345511784,7.77937026410083
"3108","ENSRNOT00000013584","Ptpmt1-201",4.54910782663424,4.42034378504385,5.59975548694429,5.53386135467633,5.77010407947479
"3109","ENSRNOT00000013585","Pdcd10-201",3.97979590441429,4.0124958822788,5.45407638971321,5.24155707859062,5.73094987828445
"3110","ENSRNOT00000013587","Polr1a-201",4.04875307951384,4.3373987554419,5.92121226203582,6.2000673821906,5.57258716410303
"3111","ENSRNOT00000013588","Rps24-201",6.31570188794294,6.24435663682111,8.64064344195601,8.46142353853078,9.22215769082791
"3112","ENSRNOT00000013598","Ercc8-201",1.20066654276003,1.65273577015123,3.14670476012855,2.6954392710096,3.06188704416707
"3113","ENSRNOT00000013600","Brk1-201",4.92728946610201,4.90244265997079,6.61863107921506,6.11528678284514,6.82681514921957
"3114","ENSRNOT00000013602","Gpatch2l-201",2.62408608732835,3.13551078866935,3.22127818305402,3.52050215802014,3.07751798103723
"3115","ENSRNOT00000013604","Zc3hc1-201",3.08444682431941,3.37658805744509,4.39446033469227,4.52755020385148,4.39443376584683
"3116","ENSRNOT00000013605","Slc27a2-201",8.06933686173919,7.87573270732389,7.27506945822142,6.69488729777598,6.74693992842116
"3117","ENSRNOT00000013608","Eef1a1-201",10.9387097261412,11.109501462422,12.7019261602749,12.5907683330434,12.985014790441
"3118","ENSRNOT00000013609","Gid8-201",5.25142936841438,5.25234241684064,5.56457274442733,5.53665592895115,5.51982918413595
"3119","ENSRNOT00000013613","Txnrd1-201",6.75428654048912,6.60535585015272,8.20050976612159,8.1416987169885,7.86585974241577
"3120","ENSRNOT00000013620","Mturn-201",3.09897116231483,2.4199516803985,3.04570455711097,2.89400244201534,3.07751798103723
"3121","ENSRNOT00000013623","Slc17a9-201",5.10444877734789,5.03585916418911,4.59747560572056,4.64615828417728,4.422026550043
"3122","ENSRNOT00000013625","Erap1-201",5.62505916430509,5.70119352816124,7.06117132119516,7.29811452989252,6.29687679828977
"3123","ENSRNOT00000013632","Glb1-201",4.35135380722017,4.3933316015278,5.32313670625761,5.39292673483987,5.55773772150436
"3124","ENSRNOT00000013639","Sarm1-201",1.84404226385172,2.30799925756177,2.71701391214749,3.07406436607591,2.13111870858036
"3125","ENSRNOT00000013675","Trim32-201",2.81212862389262,3.33914131632347,4.47347010820345,4.59345099421183,4.34915733185113
"3126","ENSRNOT00000013691","Cdipt-201",4.92468267833269,4.93246645246187,6.08040980466138,6.05814297058542,6.2225635288783
"3127","ENSRNOT00000013695","Eif5-201",7.70361092563817,7.84389955052018,8.41800177404215,8.3434074680753,8.36306742300483
"3128","ENSRNOT00000013698","Slc46a1-201",5.80591759542707,5.94512353777796,4.90708169003396,4.67688245677948,4.93998346443482
"3129","ENSRNOT00000013703","Enpp5-201",3.995407077648,3.83814015575457,5.64222320237888,5.3898390956026,5.69518829856461
"3130","ENSRNOT00000013704","Asb8-201",4.61950462821315,4.60644148804615,5.12452585688006,5.12097499824326,5.19885473642633
"3131","ENSRNOT00000013719","Eif4e3-201",1.53781010079014,0.996477776899279,3.08860642530768,2.64743230361419,2.73438487890546
"3132","ENSRNOT00000013720","Chmp4c-201",1.78202726929636,2.4624083469967,4.49754761511414,4.17164940783137,4.54226650893571
"3133","ENSRNOT00000013727","Vhl-201",3.21018409591404,3.04062104591384,5.18424278591631,5.23327782273516,4.92076948905302
"3134","ENSRNOT00000013730","Pofut1-201",4.84053613979326,4.82455059411749,5.41246856867783,5.46511432118941,4.93232855408578
"3135","ENSRNOT00000013733","Zfp143-201",2.54142345058802,2.30799925756177,3.60029893971536,3.93906798421682,3.90103779568292
"3136","ENSRNOT00000013738","Tmem9-201",3.69434764693236,2.4199516803985,3.86920032151515,4.15559589665897,3.68117154579022
"3137","ENSRNOT00000013742","Ice2-201",2.77642992698413,2.63936882640052,3.76063793286495,3.99760042166452,3.99221732289655
"3138","ENSRNOT00000013743","Cuedc1-201",0.767201412416132,0.158419651086836,1.18628387570889,0.966197685457618,1.01804156834678
"3139","ENSRNOT00000013745","Timp1-201",1.09159622230026,1.5231515799531,5.57592484366069,5.18065073281316,6.20761080286638
"3140","ENSRNOT00000013747","Hexa-201",6.2886034480342,6.24910878745196,7.43181811332174,7.34865232646297,7.6744637645797
"3141","ENSRNOT00000013753","Acot4-201",4.33254828216952,4.02295897060297,5.95775775389866,5.60409765567665,5.87133586559957
"3142","ENSRNOT00000013758","Prickle3-201",3.21018409591404,2.67591055603699,2.68940724878183,3.67052898992736,3.23515386379984
"3143","ENSRNOT00000013759","Nipsnap3b-201",5.53926226403734,5.88982880216084,6.77741334038887,6.5605387621994,6.80208963287552
"3144","ENSRNOT00000013760","Acot5-201",3.75842378465777,3.98771013090171,2.82701076191866,4.41377585648331,2.87614945757537
"3145","ENSRNOT00000013761","Epb41-201",0.243149575716844,-2.67033453730463,2.09725719648383,2.48655085985239,-2.67033453730463
"3146","ENSRNOT00000013762","Palm-201",2.73982542436096,2.6018774327817,3.04907544117524,2.87646159533015,3.19733006393625
"3147","ENSRNOT00000013763","Dcps-201",2.84696526433273,2.72904424006246,4.45309393393209,4.16537943524061,4.506936026905
"3148","ENSRNOT00000013764","Nol12-201",0.905826693123123,2.16107237853594,3.79989361090236,3.41510531526729,3.84506095199482
"3149","ENSRNOT00000013768","Cd180-201",1.35627276480971,1.48247031800206,3.65327424254498,3.60813189302782,3.94734776718684
"3150","ENSRNOT00000013771","Mrps23-201",4.54942513454993,4.52435393443271,5.87600762544422,5.84915655070208,6.04321137747204
"3151","ENSRNOT00000013777","Vom2r44-201",-0.573362718937902,0.351507189134935,0.28258713833752,2.07542957658143,1.96097339096551
"3152","ENSRNOT00000013778","Fgr-201",2.15495862279544,-0.315453534863191,4.6129510317814,3.76153848045537,4.72510056280839
"3153","ENSRNOT00000013785","Pgm1-201",7.09966205886678,7.13901931077971,6.55454569470607,6.61972082416733,6.40856878597286
"3154","ENSRNOT00000013801","Spag1-201",1.80913410869936,1.48247031800206,2.11500503894826,1.8361745220485,2.20921397522132
"3155","ENSRNOT00000013804","Kif3b-201",3.6266914799307,3.63040600675321,5.35432407138778,5.49395676564018,5.2786604638328
"3156","ENSRNOT00000013809","Ralgds-201",-2.67033453730463,2.48317714861272,4.52903835156916,4.49003686749187,4.31424244020084
"3157","ENSRNOT00000013816","Sh3rf1-201",2.86407313071065,3.84617900961974,4.17349988711231,4.16313870606005,3.82038963525291
"3158","ENSRNOT00000013817","Slc25a13-201",6.81671085586498,6.88150642236957,5.21854477856996,5.52265679980258,5.13265998045185
"3159","ENSRNOT00000013828","Osbpl3-201",2.15328949112975,2.23640542531235,4.65925964071853,4.26775858796309,4.23556375048938
"3160","ENSRNOT00000013829","Ivd-201",7.32184420303616,7.1806371812446,5.89886232167358,5.77270800844876,5.87171613361497
"3161","ENSRNOT00000013831","Raf1-201",6.92805128813746,6.74365726822221,7.32456009005814,7.26852258511321,7.09643473950158
"3162","ENSRNOT00000013841","Sem1-201",4.99218035151659,5.07558263941542,6.56821412583519,6.29606162653878,7.03972085325273
"3163","ENSRNOT00000013842","Atxn7l1-202",1.4252097103326,0.602203832330758,-0.308259991547024,-1.26603885955208,-1.03125836896592
"3164","ENSRNOT00000013845","Fam45a-201",2.72116889951634,3.02710699500706,3.81912802810809,4.01317470277938,3.90103779568292
"3165","ENSRNOT00000013851","Rab30-201",2.94894227509292,1.68392981955051,7.28690149791055,6.79593007424233,6.77116212564373
"3166","ENSRNOT00000013852","Tmod3-201",3.69434764693236,3.57343727423535,5.25892175924336,5.05026140088699,5.3290852011448
"3167","ENSRNOT00000013854","Dhx29-201",4.65148609023714,4.71639410300522,5.46025618212425,5.69323356726046,5.22712896827853
"3168","ENSRNOT00000013858","Zmat3-201",0.442183980953077,0.599923579608109,2.64698074969179,2.89400244201534,2.35376287863743
"3169","ENSRNOT00000013863","Tubb4b-201",5.96633093545321,6.42735724298889,8.28466879964749,8.19423580701384,8.38383953659378
"3170","ENSRNOT00000013864","Tnip1-201",4.39202438184719,4.25411300669446,6.20662788813312,5.9296241388045,6.03967108138567
"3171","ENSRNOT00000013865","Nupl2-201",1.25615082842211,1.7457403725196,2.88462636209297,2.80408441019401,2.80315158693565
"3172","ENSRNOT00000013869","Polr2k-201",3.44432086513981,3.81375128807272,4.65212677140862,4.34191095486954,5.05018487525329
"3173","ENSRNOT00000013878","Bahd1-201",3.84670429108336,4.15527878688988,5.36590218200339,5.44740321940354,4.90302040139174
"3174","ENSRNOT00000013884","Cnbp-201",7.82352113919554,7.87071217944334,8.38854526708912,8.23526122985434,8.54718914358028
