"","ensembl_gene_id","external_gene_id","con1_ExpCounts","con2_ExpCounts","mic1_ExpCounts","mic2_ExpCounts","mic3_ExpCounts"
"1983","ENSRNOG00000004660","Fzd6",2.79770043085811,3.15991719213877,4.19992202421125,4.71851622792625,4.1581014799394
"1984","ENSRNOG00000004666","Prr5l",-0.129558721288143,-0.361350187214902,1.88892641082644,1.28245158182165,1.62006193441624
"1985","ENSRNOG00000004667","Gen1",1.77513585694984,1.75808271185444,2.33980812705682,2.85816285314768,2.04598096220887
"1986","ENSRNOG00000004668","Slc25a35",1.02013690392794,0.641222239246971,1.09830070058116,1.02799023477559,1.01308701579865
"1987","ENSRNOG00000004670","Ddx56",4.31600700393887,4.28744101711567,5.50961396198547,5.52955252425647,5.30997660200957
"1988","ENSRNOG00000004672","Sec14l2",7.32004745125707,6.78216769561527,5.25613224023399,5.33591428130178,4.84164975992802
"1989","ENSRNOG00000004673","Rbm43",0.95317561802042,0.377673714935294,2.95974583106683,3.04163894793997,2.219514977279
"1990","ENSRNOG00000004677","Zeb2",3.80885173706308,3.41600409371249,4.95487694700947,4.77141905206536,4.96054752447823
"1991","ENSRNOG00000004679","Fign",2.40078880703402,1.7228548802944,-0.0202242755973504,1.33962452878403,0.294526057324469
"1992","ENSRNOG00000004681","Eny2",4.59540387253813,4.67832858788008,5.14797449086253,5.06211784553894,5.41686853784108
"1993","ENSRNOG00000004682","LOC100310874",0.807608927998447,1.37921552106174,1.59656129478306,2.20034127702059,1.73889606450008
"1994","ENSRNOG00000004685","D3ZPH3_RAT",3.60352401219205,2.84834802228987,5.53731492227805,5.49850808070427,5.52638683940281
"1995","ENSRNOG00000004686","Spop",5.2378893360766,5.22530199420198,5.66051630224946,5.54205969376584,5.83067126715712
"1996","ENSRNOG00000004687","Thbd",1.73543189003091,2.25438491561182,3.91811536124304,3.67329070625285,3.72143810732357
"1997","ENSRNOG00000004688","Rbm9",2.71845354741676,2.25438491561182,3.57597048732625,3.56909068818773,3.37462127603172
"1998","ENSRNOG00000004689","Ptdss1",4.32579900185598,4.04347762004418,5.06145025735778,5.17197312768294,5.10029417857909
"1999","ENSRNOG00000004692","A1bg",-0.654311525239004,1.17252754987377,0.47892705238107,-0.825816138707302,-0.346252465909184
"2000","ENSRNOG00000004693","Pbx1",4.04641458528849,3.98931255127526,3.96286418357095,4.06896890481703,3.85899252061474
"2001","ENSRNOG00000004695","Brunol5",-1.92283652761727,-1.95664850879031,1.56278713086323,1.92948950880563,1.19038687090406
"2002","ENSRNOG00000004696","Arhgap5",5.24030270942032,5.39260309616975,5.2688735633477,5.37061804806159,5.15756174328473
"2003","ENSRNOG00000004698","LOC685808",-0.387365110747,-0.361350187214902,1.82314040175633,1.5499776879565,1.37052187190108
"2004","ENSRNOG00000004700","Nxt1",1.20650125531682,2.02747104615849,3.8243636882889,3.99135008730042,4.46438820928067
"2005","ENSRNOG00000004705","O88596_RAT",-0.88239048859298,-1.21347254056981,0.849065813585146,0.629947516868942,1.4306091665595
"2006","ENSRNOG00000004709","Foxn3",5.74900728801989,5.6934643904243,4.63804711569244,4.6802397184685,3.99000747718142
"2007","ENSRNOG00000004710","Rbks",4.7310468787591,4.46803741247493,4.8017197022417,4.3524581759081,4.8372167212422
"2008","ENSRNOG00000004711","Mta1",5.38845718975909,5.17072133008424,6.1323065336557,6.06691440335529,5.89393436736597
"2009","ENSRNOG00000004716","D4A512_RAT",4.04357245295707,3.8966698558709,4.88142754312946,4.83696764325244,4.70575729117065
"2010","ENSRNOG00000004719","RGD1564811",0.683738138225362,0.673772196436196,1.4635699808479,1.30272084803316,1.33825859464023
"2011","ENSRNOG00000004720","Kcnj2",-0.654311525239004,-0.725392286591344,1.05177976408154,0.324816335387528,0.575696025798429
"2012","ENSRNOG00000004723","RGD1310899",3.84661124308778,3.76819166342951,5.55188805375207,5.22649419434461,5.89393436736597
"2013","ENSRNOG00000004725","Cela1",3.94562592453142,3.99717604075789,3.70918304532324,3.35063177253171,4.71269527862841
"2014","ENSRNOG00000004726","F1M244_RAT",6.47805168810495,6.52501690277548,6.76648194014758,6.58729300043699,6.63266883208086
"2015","ENSRNOG00000004727","Nup37",2.65602423357081,2.30594469412785,4.05708318586566,4.19096136319768,4.2805712076686
"2016","ENSRNOG00000004730","Meis2",2.52242546946774,2.02747104615849,1.83500214544851,2.48006504530185,2.24651138478217
"2017","ENSRNOG00000004733","Wdr25",0.557361818690936,0.641222239246971,1.31075487931791,1.02799023477559,1.19038687090406
"2018","ENSRNOG00000004735","Gzf1",3.90145976237064,3.73095106567884,4.68837122117144,4.60650913292449,4.67279872731293
"2019","ENSRNOG00000004736","E9PTA0_RAT",5.11052268183789,4.47368468312123,5.9494081910136,5.74873092348169,5.67224675592089
"2020","ENSRNOG00000004737","Cd48",3.79925539603554,3.42768892735461,5.01673638768414,4.79204869640647,5.50979748713516
"2021","ENSRNOG00000004740","Mmadhc",5.28911318227247,5.37765051862745,6.53028624560735,6.4973352493177,6.71718297212884
"2022","ENSRNOG00000004741","Rpl19",7.76601336925748,7.75809231882363,10.1617948323876,10.0644379508135,10.5963842672497
"2023","ENSRNOG00000004742","Chp",7.55982854736732,7.39716879114966,8.15446954112145,8.01619034323071,8.10449066726923
"2024","ENSRNOG00000004743","Cdcp1",-1.15342389803838,-1.95664850879031,0.793601478403948,0.535230949877862,0.394463041387923
"2025","ENSRNOG00000004744","Fam84b",3.36430642373299,3.49587762297359,4.20524534485468,3.95522148022729,3.42322827116833
"2026","ENSRNOG00000004749","Slc30a1",5.39484308700062,5.5823058802722,5.53507603854427,5.16455600456653,5.14760683702796
"2027","ENSRNOG00000004751","Jkamp",3.55883990869351,3.4507784534195,4.67308482736158,4.68581760637231,4.7921206312817
"2028","ENSRNOG00000004753","Napb",-1.48743427508695,-0.725392286591344,0.675834398583209,0.88167434154621,1.07463999718861
"2029","ENSRNOG00000004754","D4A866_RAT",3.25650844076678,2.93277183434797,3.19240632845696,3.04163894793997,3.07576249572602
"2030","ENSRNOG00000004755","Commd9",4.29198512182065,4.31915433932125,5.71189093242648,5.56923550853889,6.10409656051505
"2031","ENSRNOG00000004760","Lars2",4.45975034416446,4.07353986614686,4.79106762730047,5.13256031883131,4.73130587968265
"2032","ENSRNOG00000004763","Sirpa",4.87027525618119,4.37695151522923,6.78386008927084,6.73380350399807,6.50329010217272
"2033","ENSRNOG00000004766","Glis2",1.42191862105087,0.0549740986469048,2.15410098010878,2.16913800426431,2.219514977279
"2034","ENSRNOG00000004772","Cytip",1.3182268644616,1.17252754987377,2.90845118038779,2.4282917077648,3.37511064943532
"2035","ENSRNOG00000004773","Yaf2",3.33803633178273,3.60281820662513,4.56973359674858,4.68029505091928,4.76437046574492
"2036","ENSRNOG00000004775","Cstf1",4.34571333867108,4.34403244062645,5.33315924701303,5.21889578966388,5.10398921265925
"2037","ENSRNOG00000004776","D3ZZA1_RAT",2.73867708568985,2.84834802228987,4.00376377998644,3.80030612402949,3.89731432536781
"2038","ENSRNOG00000004777","Esf1",3.90959930459183,3.89144751585986,5.25692707198888,5.30035510270663,5.11871196147251
"2039","ENSRNOG00000004781","Crmp1",-0.88239048859298,-0.531919012602315,0.902476532906523,0.629947516868942,0.394463041387923
"2040","ENSRNOG00000004783","Fam171b",0.645689259062239,-0.948889709409212,-0.234119706658894,-0.0626537150847211,1.01308701579865
"2041","ENSRNOG00000004784","RGD1309829",2.29551000598265,2.70206790933582,3.48243058209292,3.7385146676105,3.96706193858327
"2042","ENSRNOG00000004786","Cyp4f1",9.95877112021498,9.75437170331901,9.18699855584278,8.91906703871836,8.59612318764886
"2043","ENSRNOG00000004787","F1M086_RAT",0.598665077319803,0.376709539285924,1.27191166253356,1.0650774732473,1.27620715700127
"2044","ENSRNOG00000004789","LOC305076",2.97863870146751,3.28080762596643,4.57369031646693,4.3524581759081,4.44120647011872
"2045","ENSRNOG00000004791","Arf6",5.15258243917137,5.23919425436596,6.57400590029491,6.35877878434809,6.42570660620561
"2046","ENSRNOG00000004793","Ncln",6.80086710060383,6.75329922501901,7.88817002790407,8.0251330503025,7.69710322442118
"2047","ENSRNOG00000004805","Stac2",-1.92283652761727,-2.54941176135899,1.42466778482248,0.433856324090462,2.219514977279
"2048","ENSRNOG00000004806","Strn",3.68925478451395,3.60281820662513,4.38017146878635,4.7022595542743,4.17224969737206
"2049","ENSRNOG00000004807","Arf2",2.52242546946774,2.51755933599236,4.19457898857366,4.33850126398914,4.00842019818832
"2050","ENSRNOG00000004810","Plcb1",5.12361593479968,4.74050168296243,4.10628433607076,4.39353661843198,3.60109519497361
"2051","ENSRNOG00000004812","Sema6d",3.6255204794885,3.60281820662513,4.07161252460485,4.14358759872139,3.16478130188553
"2052","ENSRNOG00000004813","LOC362855",5.88772509718331,5.92399993792446,7.55051197084765,7.73941936078025,7.62576996673229
"2053","ENSRNOG00000004814","Tceb2",5.43561439629622,5.68567550259222,6.48282409123533,6.30259051323448,6.70618829805945
"2054","ENSRNOG00000004819","Porcn",1.08539155100443,0.719360015139443,1.72070215085492,2.40169121042195,2.01491519433128
"2055","ENSRNOG00000004820","Sar1b",6.83159038165834,6.87817430179097,6.70674454273388,6.54066271916566,6.88972161536651
"2056","ENSRNOG00000004821","Sntb1",2.87282002965528,2.08763216971234,4.46249910721416,4.15159204462336,3.65246335080187
"2057","ENSRNOG00000004823","F1LUN1_RAT",3.18432167480715,2.94907954515255,3.87226867507674,3.92751861102091,3.39937005694124
"2058","ENSRNOG00000004826","Sos2",3.91928880326494,3.53960960691364,4.49328814526174,4.55294069176492,4.4586276020453
"2059","ENSRNOG00000004827","Papola",6.44346188025698,6.32033958166639,7.71741860468206,7.67343131922082,7.66108756869941
"2060","ENSRNOG00000004828","Acvr1c",2.29551000598265,1.72057681980696,0.250831947575455,1.09593531129814,-0.193310980010873
"2061","ENSRNOG00000004829","Immp1l",2.26794451393673,2.05786517893209,1.83500214544851,2.10463078888952,2.621262526362
"2062","ENSRNOG00000004831","Arid2",3.80885173706308,3.55033856691431,4.08333972037367,4.45304112697795,3.72143810732357
"2063","ENSRNOG00000004834","Llgl2",6.17902173034106,6.30670446275881,5.90230096159635,6.02177526571577,5.57783290312411
"2064","ENSRNOG00000004836","RGD1309808",1.09043625572094,1.23557535725468,1.26703280159763,0.807419155643296,1.3803056057789
"2065","ENSRNOG00000004837","Limd1",3.88340762762282,4.01277559497571,5.37424188350799,5.47955561712682,5.27106502027158
"2066","ENSRNOG00000004839","B4galnt1",5.6000855431001,5.84221437070382,4.94013840585543,5.10989783346415,4.81394274170393
"2067","ENSRNOG00000004840","D3ZTG5_RAT",5.54019190792845,5.38366215755914,4.89595223775709,5.43765007440719,4.31298661654983
"2068","ENSRNOG00000004841","Akap6",1.47109735924476,1.47242123364839,0.47892705238107,0.629947516868942,-0.0550401343535814
"2069","ENSRNOG00000004842","Dnajc24",1.65258746175596,1.83029030518802,2.0664928257262,2.20034127702059,2.681853386325
"2070","ENSRNOG00000004843","LOC100362333",0.419845433494102,1.33621680697141,2.24353863117511,2.13110469263677,2.71025118284958
"2071","ENSRNOG00000004844","Med30",2.37518055217718,2.28039512635332,2.99705434990882,3.33665709453648,3.72143810732357
"2072","ENSRNOG00000004846","Atp6v1c1",4.33910572260132,4.3984875349292,6.10835532903481,6.0711406154873,6.51398104706672
"2073","ENSRNOG00000004854","Has2",-1.15342389803838,-2.54941176135899,1.27069349322562,0.718826957470367,1.81300725402528
"2074","ENSRNOG00000004855","F1M243_RAT",1.69460424511543,1.89905548339765,0.897223567700354,0.718826957470367,0.948790365397338
"2075","ENSRNOG00000004857","L2hgdh",3.96292063236968,3.91654315388278,3.62644509167371,4.2517995750287,3.79642850876822
"2076","ENSRNOG00000004860","Myh9",8.45482734887702,8.52751203396414,10.0932094992337,10.3669097286854,9.56370458619081
"2077","ENSRNOG00000004861","Itga4",1.37100413041898,1.60182806596958,3.79641909982893,3.52096284125459,3.78606959819299
"2078","ENSRNOG00000004864","Prpf40a",5.35282036690838,5.52621030394986,6.41108699469774,6.61549073434269,6.45597654432025
"2079","ENSRNOG00000004870","Dyrk3",-2.54941176135899,-2.54941176135899,0.902476532906523,1.02799023477559,0.952730037124137
"2080","ENSRNOG00000004873","Prkch",2.26794451393673,2.49552225979503,3.46478427306876,3.59327106129176,4.07770436747051
"2081","ENSRNOG00000004874","Flrt3",1.56469444780571,0.5586088867555,2.06180527861826,1.68670061648347,2.16395768880283
"2082","ENSRNOG00000004883","Erh",4.305199165558,4.28101383155275,5.77591683813375,5.95015581591524,6.25128872949199
"2083","ENSRNOG00000004888","Spred2",2.54556885505099,2.14538465015798,2.46934377455234,2.71426133242588,2.13535558230083
"2084","ENSRNOG00000004891","RGD1311463",2.71845354741676,2.7586751297478,4.17843011774284,4.33850126398914,4.47584087418396
"2085","ENSRNOG00000004893","Atp5s",2.45068071724503,2.72118483750081,3.38259071810666,3.59327106129176,3.81458249846748
"2086","ENSRNOG00000004899","Kcns3",-1.15342389803838,-1.5377263939841,1.18707054534097,1.09593531129814,0.294526057324469
"2087","ENSRNOG00000004901","D3ZTF1_RAT",3.6255204794885,3.68300638945041,4.43081143100777,4.53518400975529,4.37546644479892
"2088","ENSRNOG00000004903","Ebp",6.62825999839806,6.65372192718068,5.52203861043124,5.79780522288665,5.50385215524354
"2089","ENSRNOG00000004904","Pa2g4",5.05107739052981,5.24514982433643,6.88232237589587,6.86053604806458,6.9078028455184
"2090","ENSRNOG00000004908","Smc6",5.80267958187621,5.88708678243873,5.91887168283768,6.01963388375081,5.85716448844272
"2091","ENSRNOG00000004909","Cnot2",4.41646722132077,4.23520349060654,5.39323365382873,5.3253382517116,5.41781888717735
"2092","ENSRNOG00000004910","Eif2d",4.69527641355204,4.62344958978947,6.73462331627719,6.61201413978454,6.79575156717432
"2093","ENSRNOG00000004911","Psmd14",4.80962344275322,4.69287863080356,7.21148122375421,7.18983441043036,7.32444027772657
"2094","ENSRNOG00000004912","F1LZX9_RAT",4.17879187653078,4.45096174290765,6.3328742366718,6.52227495245697,5.95464180997789
"2095","ENSRNOG00000004917","Rasal2",1.81377634553372,1.72057681980696,3.46478427306876,3.58146857117144,2.42253977328183
"2096","ENSRNOG00000004919","Gns",5.88450676028619,5.84883496686376,7.12704714231622,7.06824997940689,6.98296869192134
"2097","ENSRNOG00000004921","Nusap1",1.77513585694984,1.60182806596958,2.95974583106683,4.00024262121456,3.43501103514218
"2098","ENSRNOG00000004923","Map4k5",4.16323995764678,4.25416199637157,5.02873619182136,4.870768690223,4.61699953530777
"2099","ENSRNOG00000004925","MYPT1_RAT",3.83735738935938,3.87447124068549,5.16656874790976,5.30750157779206,4.63754071946285
"2100","ENSRNOG00000004926","RGD1304978",1.26344532562613,1.11587288579256,2.25713459898903,2.2900953041555,2.39867007573821
"2101","ENSRNOG00000004927","Supt7l",3.09301855272104,3.33144792105758,3.60831627197349,3.7385146676105,3.52596122446434
"2102","ENSRNOG00000004932","Sel1l3",4.15573913160031,3.70237587558526,3.87867964187061,3.94604616990354,3.73102786339851
"2103","ENSRNOG00000004936","Sdc2",9.26129758589092,9.2888416134558,7.54625513266892,7.54160935188559,7.58919699699925
"2104","ENSRNOG00000004940","Rnf215",3.51261002059983,3.10275516409898,4.2928599495291,4.02737921729776,3.82357454128685
"2105","ENSRNOG00000004941","LOC688393",3.59256540221602,3.70237587558526,4.75158985054519,4.79716034243329,4.77831226911212
"2106","ENSRNOG00000004947","LOC100364912",3.39010670458401,3.55033856691431,2.41524612527939,2.07126229865009,1.01308701579865
"2107","ENSRNOG00000004950","LOC363500",2.92634673157035,3.20134981258612,4.5403812470038,4.63419453643322,4.45608562960823
"2108","ENSRNOG00000004951","Kif16b",5.03893757664578,4.87033282719875,5.00457487257557,5.18029162592632,4.91499913521309
"2109","ENSRNOG00000004956","Phf15",3.40283585910616,2.93277183434797,3.24463078841081,3.173277176887,2.86720689481934
"2110","ENSRNOG00000004959","Actr2",5.68009252883004,5.7335330126701,7.26151872534157,7.36528340648009,7.29968185849735
"2111","ENSRNOG00000004962","Prdm4",3.19899249225852,3.35611672467658,4.2978517297331,4.19096136319768,3.79642850876822
"2112","ENSRNOG00000004964","Erbb3",7.09048440574609,6.39332136081438,6.31451931490232,6.55720803444087,5.99079510006428
"2113","ENSRNOG00000004967","Snrpb2",3.10864267230515,3.25480491849314,4.79106762730047,4.85094706002384,5.1005161477017
"2114","ENSRNOG00000004968","Ncapg2",2.09048069631063,1.99642277590075,2.98472506799168,3.48340265748494,2.96796911716564
"2115","ENSRNOG00000004971","E9PSU4_RAT",3.10864267230515,3.52880026014772,3.87200093222276,4.06947598193176,3.98456580927844
"2116","ENSRNOG00000004972","Upp1",0.95317561802042,1.93224677342258,4.00614467269604,3.80802450095923,3.60109519497361
"2117","ENSRNOG00000004973","Ppp2r5c",5.18978283696641,5.14617723650063,5.76334056436378,5.95457759450417,5.75283250629503
"2118","ENSRNOG00000004977","Vdac1",5.22181590998278,5.24511680565684,6.21827974559057,5.84906015346742,5.90932599325834
"2119","ENSRNOG00000004978","Prkacb",3.91928880326494,3.74035172403176,4.69216764515548,4.64103366336049,4.84164975992802
"2120","ENSRNOG00000004980","Rangrf",1.77513585694984,1.47242123364839,3.57580610051216,3.67329070625285,3.83251088539987
"2121","ENSRNOG00000004992","Rab1",7.12821686177545,7.3178238053178,8.30119393156539,8.2739327573153,8.37686552042953
"2122","ENSRNOG00000004996","Zcrb1",2.18193958226245,2.40384517282915,3.7388517116404,3.83113429104705,4.17224969737206
"2123","ENSRNOG00000005006","Ndufaf1",3.64707961142282,3.67322324555733,4.35165074135426,4.3244080101224,4.21388043287752
"2124","ENSRNOG00000005009","Zfp3",1.65258746175596,1.27956977312909,1.96621222090451,1.81319636752535,1.62459653462322
"2125","ENSRNOG00000005012","E9PSW0_RAT",2.77829305663611,3.20134981258612,5.16342704524087,5.10491836606366,5.11501786960709
"2126","ENSRNOG00000005015","Rabep1",5.53152424585449,5.51269627727061,5.92068499997696,6.05258021254857,5.89393436736597
"2127","ENSRNOG00000005016","Tmed4",4.35209394042667,4.53978195178494,5.30643597451736,5.30258544156026,5.08556818834738
"2128","ENSRNOG00000005021","Orc4l",2.97914876654183,2.96520497789074,4.62225490206824,4.72925312491882,4.65779353789225
"2129","ENSRNOG00000005024","Cdkn2aipnl",3.59256540221602,3.3819332855196,5.26301478582941,5.19198172367857,5.01203608838476
"2130","ENSRNOG00000005025","Ensa",0.010094914992833,0.7934823232431,2.21806430807356,1.92948950880563,1.09438946257898
"2131","ENSRNOG00000005031","Surf6",3.32471969815812,3.74035172403176,4.71473875661167,4.94255721296091,4.79669420447253
"2132","ENSRNOG00000005032","Ppp1r12b",4.1406194615108,4.12468700650323,4.34172714177998,4.47871971101288,3.77804316609954
"2133","ENSRNOG00000005033","Acvr1",4.45364597836702,3.82230989821548,4.19992202421125,4.29601830852078,3.95213373005796
"2134","ENSRNOG00000005034","D3ZNV3_RAT",0.728919517057752,-0.070907611423548,1.99108070471909,1.89175719306903,1.73889606450008
"2135","ENSRNOG00000005036","LOC500625",3.29771190630248,3.55033856691431,3.42883062674214,3.88022755837141,3.20662500247503
"2136","ENSRNOG00000005037","Kif18a",0.010094914992833,-0.208832241401269,2.23960077028856,2.03675800567134,2.13535558230083
"2137","ENSRNOG00000005038","Ube2t",-1.48743427508695,-0.361350187214902,1.49590108813651,1.49868904843289,1.62006193441624
"2138","ENSRNOG00000005039","Tfpi",4.07054874460301,3.61308888203205,5.23283741540514,4.8583020816172,5.29065199490246
"2139","ENSRNOG00000005041","Crip2",6.98968282327124,6.88640105076502,4.45804653942903,4.72925312491882,4.80125332451421
"2140","ENSRNOG00000005042","Ranbp17",2.49890476182074,3.4507784534195,1.34973381366122,1.22291908409195,1.34826282353279
"2141","ENSRNOG00000005043","D3ZHK8_RAT",6.03346655438214,6.35592419963889,5.73614519735914,5.8820772610152,5.47583568514029
"2142","ENSRNOG00000005045","Ppp2r5e",5.35691462137233,5.40154821880753,5.31392121440062,5.1526406225903,5.18646330078521
"2143","ENSRNOG00000005046","Tspan13",3.21351562222218,3.26043518549639,4.81229370415601,4.7137665601908,4.95830393704351
"2144","ENSRNOG00000005052","Slc39a9",4.00527153648813,3.96546160273648,4.86645276134967,5.14235425955126,4.44936251759218
"2145","ENSRNOG00000005053","Egln3",-1.15342389803838,-0.948889709409212,3.83813558970829,2.57811297814608,3.0922263593102
"2146","ENSRNOG00000005058","Lpcat4",-0.284194089174688,-0.208832241401269,1.49590108813651,1.44759166732882,1.44466523542281
"2147","ENSRNOG00000005059","Med22",2.49890476182074,2.42731636252264,3.75346033959875,3.40521492501395,3.68242863878162
"2148","ENSRNOG00000005061","Dlst",7.29551322399659,7.10862894378524,7.67983034118061,7.72865112566466,7.70830060277071
"2149","ENSRNOG00000005063","Atl1",0.645689259062239,-0.361350187214902,1.65996656833583,2.16913800426431,1.70036212500236
"2150","ENSRNOG00000005064","Ube2b",5.85201507645025,5.95632616981645,6.37405941380416,6.29471501096606,6.51093655498272
"2151","ENSRNOG00000005067","Zfp36l2",3.77986906929288,4.25501487409038,6.1005490614928,5.63899336101536,5.82398804282976
"2152","ENSRNOG00000005070","Spopl",2.67776418979071,2.89959276186366,3.41051212120211,3.51427377459835,2.91846751987199
"2153","ENSRNOG00000005071","RL7A_RAT",7.80696221755664,7.77269978146572,9.86180775138145,9.92596012685231,10.2699073704058
"2154","ENSRNOG00000005074","Arl6ip6",2.40078880703402,2.08763216971234,3.05716811459986,3.36928539583132,3.35043632483025
"2155","ENSRNOG00000005076","F1M4C2_RAT",2.6345993478156,2.28039512635332,3.2026629210503,3.53326869688156,2.8319924786252
"2156","ENSRNOG00000005081","Fbxl20",3.51261002059983,3.05834646288444,3.85177726731253,3.7596167670116,3.7117841802727
"2157","ENSRNOG00000005082","Irf6",6.67637722846008,6.6437499995618,6.8806764357004,6.75821483058807,6.77272215507087
"2158","ENSRNOG00000005083","RGD1311072",5.38525360989254,5.52906071370818,6.51857430406345,6.44945558268463,6.58056479460338
"2159","ENSRNOG00000005087","Cebpz",4.20744394994877,5.09579969180392,6.27327182335159,6.21749106743415,6.20388537022607
"2160","ENSRNOG00000005096","Bzw2",2.34910951651559,2.37998580666762,4.2263443528532,4.12744422990059,4.6118182137881
"2161","ENSRNOG00000005097","CDKL3_RAT",0.645689259062239,-0.361350187214902,1.75013726343324,1.59575536875504,1.62006193441624
"2162","ENSRNOG00000005099","D4A4A6_RAT",3.28401601476885,2.94907954515255,3.05716811459986,3.50855111582777,2.74000176389652
"2163","ENSRNOG00000005101","D3ZHI1_RAT",7.3574167886075,7.56249963425246,7.15496976269499,7.13168901441564,6.87865524486496
"2164","ENSRNOG00000005102","Ccdc53",4.17070198719817,4.13227646318883,5.10216852057225,5.05359974168028,5.39694594891826
"2165","ENSRNOG00000005106","D3ZJV0_RAT",2.1520928996062,1.64250673446374,2.71048957940274,3.14147646444597,2.621262526362
"2166","ENSRNOG00000005107","Recql5",3.32471969815812,3.07330176520459,4.40813928114935,4.57113811202411,4.25434347879694
"2167","ENSRNOG00000005108","Wfs1",3.54742057438079,3.79550452568472,4.97371486107949,5.07900464164935,4.44703691950324
"2168","ENSRNOG00000005112","RGD1561986",0.882227438986085,0.86398177592988,2.61116184602805,2.47853857698868,2.60048657344506
"2169","ENSRNOG00000005115","Asf1b",0.137415112945504,-0.725392286591344,2.58820097826043,2.37459102379734,2.795896970518
"2170","ENSRNOG00000005118","Fam110a",-0.88239048859298,-0.725392286591344,1.80726484931836,1.64194450483424,1.13367391380599
"2171","ENSRNOG00000005122","RGD1306371",1.26344532562613,1.16919029282902,2.26020680381044,2.07126229865009,1.17135354546615
"2172","ENSRNOG00000005123","Ttc35",5.01011060288299,5.14617723650063,5.84062924148114,5.57314442732865,6.14715595855974
"2173","ENSRNOG00000005124","Plekhh2",0.882227438986085,0.641222239246971,0.40682928506463,1.02799023477559,0.575696025798429
"2174","ENSRNOG00000005126","Pqlc3",-0.129558721288143,-0.070907611423548,5.41845593746277,5.2527778159893,5.67542897996164
"2175","ENSRNOG00000005129","Dtx3",1.81377634553372,1.99642277590075,4.25229145855908,4.20641312108034,3.98456580927844
"2176","ENSRNOG00000005130","Ogdh",6.99598679341076,7.13650497216872,7.56563615760662,7.72312929572931,7.45892141880077
"2177","ENSRNOG00000005131","Lin7c",2.81685019542132,2.83085380771564,3.23425271956717,3.60497777982471,3.27377555423475
"2178","ENSRNOG00000005132","RGD1304644",0.010094914992833,-0.070907611423548,1.05177976408154,1.39461785613574,1.13367391380599
"2179","ENSRNOG00000005133","Mapt",1.9587522552375,2.35572520815839,2.03909057694623,1.59575536875504,1.84868241828427
"2180","ENSRNOG00000005135","RGD1562161",1.56469444780571,1.47242123364839,3.35411825155157,3.43175112431681,3.07726699859029
"2181","ENSRNOG00000005136","Ldlrad3",0.010094914992833,-0.361350187214902,0.47892705238107,0.956686385120026,0.487923500928552
"2182","ENSRNOG00000005138","Pip4k2c",4.34571333867108,4.47368468312123,5.9317581665837,5.898770457605,5.78851601257815
"2183","ENSRNOG00000005141","Hus1",4.23575150831906,4.1740827667144,5.14968736610713,4.9472552415641,4.84160549690051
"2184","ENSRNOG00000005144","Tmem18",2.65602423357081,2.49552225979503,3.50850182821417,3.59327106129176,3.55864176456368
"2185","ENSRNOG00000005145","Fam49b",3.31127900080565,3.25480491849314,5.09624960999244,4.94324905973784,5.21065613788819
"2186","ENSRNOG00000005147","Ccdc157",0.254404635445035,0.0549740986469048,1.99108070471909,1.44759166732882,1.24495448599242
"2187","ENSRNOG00000005149","Sacm1l",6.30128543944896,5.96449135035373,6.26483301237891,6.24376925048136,6.20043782896636
"2188","ENSRNOG00000005151","Dync2li1",-1.48743427508695,-0.531919012602315,2.35904064702184,2.71447749184474,3.27377555423475
"2189","ENSRNOG00000005153","D4A8N6_RAT",-0.654311525239004,-0.531919012602315,2.74262337983321,2.23088393392078,2.46912608314033
"2190","ENSRNOG00000005157","Rbbp7",5.9916101806604,5.8682591602397,8.2122962661175,8.34419730087863,8.50370085198026
"2191","ENSRNOG00000005158","Slc24a5",-0.0580427443424602,-0.39718328397701,0.397186271783515,0.482390676587805,0.654407310568398
"2192","ENSRNOG00000005165","Smcr8",3.47693871694799,3.47350425806858,4.86356026973195,5.04503104552385,4.49285118825486
"2193","ENSRNOG00000005167","Surf2",3.4154536836063,3.56098832696689,5.06727952051016,5.18419885956423,5.32588503388601
"2194","ENSRNOG00000005175","Sgpp1",3.67882601446681,3.77735352474586,3.20298226758139,3.27936406064387,3.20841108056104
"2195","ENSRNOG00000005177","RGD1304982",4.14819910352887,4.07353986614686,5.4069513960133,5.26389727423104,5.69270869143714
"2196","ENSRNOG00000005183","Rtf1",4.7855248359662,4.9041837755596,5.85222988008609,5.91282585441302,5.85499530786661
"2197","ENSRNOG00000005184","Nop10",4.8333261138793,4.98943874310441,4.8500300767618,4.99252179646878,5.33081277404547
"2198","ENSRNOG00000005190","Nipal2",3.29771190630248,3.43927988176058,4.12892576881827,4.03527456590751,4.12676884092477
"2199","ENSRNOG00000005191","Trim44",2.6345993478156,2.84834802228987,4.00003192257254,4.16746892371025,3.75942049757469
"2200","ENSRNOG00000005193","Pfas",4.49584387610431,4.50639571005068,5.31653067043796,5.61308289378146,4.94826716779093
"2201","ENSRNOG00000005195","Cst3",6.13201436299329,6.1266168456018,7.84807422633312,7.54846115659804,8.23244152335075
"2202","ENSRNOG00000005196","Slc12a6",3.27698072421436,2.74697045672759,4.46334354377503,4.30788547234499,4.02613356550279
"2203","ENSRNOG00000005203","Sec61g",5.13361623557871,4.88735758261911,6.34871537193623,6.16309733648863,6.85396235568835
